window,arm,station_m,n,cte_median,cte_q25,cte_q75,course_median_deg
23695,slipack-truth,97.0,1,0.02585,0.02585,0.02585,1.9077
23695,slipack-truth,98.0,1,-0.00123,-0.00123,-0.00123,1.2196
23695,slipack-truth,99.0,1,-0.01726,-0.01726,-0.01726,0.6243
23695,slipack-truth,100.0,1,-0.0237,-0.0237,-0.0237,0.1723
23695,slipack-truth,101.0,1,-0.02384,-0.02384,-0.02384,-0.1285
23695,slipack-truth,102.0,1,-0.02027,-0.02027,-0.02027,-0.2473
23695,slipack-truth,103.0,1,-0.01557,-0.01557,-0.01557,-0.2987
23695,slipack-truth,104.0,1,-0.01036,-0.01036,-0.01036,-0.2658
23695,slipack-truth,105.0,1,-0.00589,-0.00589,-0.00589,-0.2374
23695,slipack-truth,106.0,1,-0.00271,-0.00271,-0.00271,-0.1505
23695,slipack-truth,107.0,1,-0.00045,-0.00045,-0.00045,-0.0924
23695,slipack-truth,108.0,1,0.00071,0.00071,0.00071,-0.0559
24240,prod-k0,8.0,10,0.01112,-0.04522,0.04404,-0.1511
24240,prod-k0,9.0,10,0.01217,-0.04146,0.06304,0.0192
24240,prod-k0,10.0,10,0.00907,-0.05027,0.08262,0.0659
24240,prod-k0,11.0,10,0.00353,-0.04333,0.09618,0.425
24240,prod-k0,12.0,10,0.00837,-0.03683,0.10571,0.4355
24240,prod-k0,13.0,10,0.01165,-0.02294,0.11002,0.2555
24240,prod-k0,14.0,10,0.02655,-0.02787,0.10604,0.4039
24240,prod-k0,15.0,10,0.04341,-0.03611,0.09585,0.3865
24240,prod-k0,16.0,10,0.05439,-0.04519,0.08,0.196
24240,prod-k0,17.0,10,0.05321,-0.05146,0.06681,-0.0239
24240,prod-k0,18.0,10,0.0406,-0.05601,0.05595,0.1422
24240,prod-k0,19.0,10,0.02153,-0.05815,0.05116,0.2365
24240,prod-k0,20.0,10,0.02144,-0.06258,0.0519,0.2035
24240,prod-k0,21.0,10,0.02474,-0.06262,0.05686,0.3894
24240,prod-k0,22.0,10,0.02434,-0.06374,0.05565,0.6832
24240,prod-k0,23.0,10,0.01712,-0.08054,0.04495,0.9925
24240,prod-k0,24.0,10,-0.00278,-0.11043,0.02356,1.2821
24240,prod-k0,25.0,10,-0.02867,-0.13661,0.00125,1.2282
24240,prod-k0,26.0,10,-0.05543,-0.15288,-0.02324,1.1669
24240,prod-k0,27.0,10,-0.07247,-0.17506,-0.0425,1.1493
24240,prod-k0,28.0,10,-0.10036,-0.18798,-0.05489,1.1496
24240,prod-k0,29.0,10,-0.12713,-0.19499,-0.06639,0.9407
24240,prod-k0,30.0,10,-0.14555,-0.20167,-0.07389,0.7862
24240,prod-k0,31.0,10,-0.16822,-0.21583,-0.08035,0.5162
24240,prod-k0,32.0,10,-0.19012,-0.24329,-0.08558,0.3471
24240,prod-k0,33.0,10,-0.20855,-0.26658,-0.08665,0.2017
24240,prod-k0,34.0,10,-0.21708,-0.26868,-0.08632,0.0366
24240,prod-k0,35.0,10,-0.21864,-0.27159,-0.08713,-0.0457
24240,prod-k0,36.0,10,-0.21591,-0.27398,-0.08742,-0.084
24240,prod-k0,37.0,10,-0.20867,-0.27199,-0.08615,-0.2245
24240,prod-k0,38.0,10,-0.20114,-0.26815,-0.0839,-0.24
24240,prod-k0,39.0,10,-0.19264,-0.26013,-0.07914,-0.3359
24240,prod-k0,40.0,10,-0.18101,-0.24973,-0.0749,-0.3886
24240,prod-k0,41.0,10,-0.16844,-0.23876,-0.07418,-0.4564
24240,prod-k0,42.0,10,-0.15349,-0.22588,-0.07525,-0.4141
24240,prod-k0,43.0,10,-0.14103,-0.2117,-0.0863,-0.1672
24240,prod-k0,44.0,10,-0.13595,-0.19573,-0.10052,0.0213
24240,prod-k0,45.0,10,-0.12879,-0.18947,-0.10747,0.0833
24240,prod-k0,46.0,10,-0.12558,-0.18445,-0.11011,0.1192
24240,prod-k0,47.0,10,-0.13541,-0.1985,-0.09842,0.0591
24240,prod-k0,48.0,10,-0.14434,-0.19916,-0.09607,0.1869
24240,prod-k0,49.0,10,-0.14162,-0.20374,-0.1006,0.3755
24240,prod-k0,50.0,10,-0.13963,-0.208,-0.10836,0.2962
24240,prod-k0,51.0,10,-0.14192,-0.20573,-0.11355,0.2634
24240,prod-k0,52.0,10,-0.15252,-0.20475,-0.10662,0.359
24240,prod-k0,53.0,10,-0.16613,-0.20771,-0.10033,0.1396
24240,prod-k0,54.0,10,-0.17896,-0.21076,-0.10902,0.0489
24240,prod-k0,55.0,10,-0.18488,-0.2204,-0.12084,0.0181
24240,prod-k0,56.0,10,-0.18497,-0.22876,-0.13292,0.0565
24240,prod-k0,57.0,10,-0.18337,-0.21984,-0.14273,-0.0217
24240,prod-k0,58.0,10,-0.18411,-0.21423,-0.15236,-0.0749
24240,prod-k0,59.0,10,-0.18379,-0.20838,-0.15931,0.1231
24240,prod-k0,60.0,10,-0.18204,-0.20141,-0.16286,0.1363
24240,prod-k0,61.0,10,-0.18224,-0.20193,-0.15822,0.1332
24240,prod-k0,62.0,10,-0.17828,-0.18736,-0.14896,-0.0389
24240,prod-k0,63.0,10,-0.16969,-0.18567,-0.13753,-0.1685
24240,prod-k0,64.0,10,-0.16416,-0.18607,-0.12275,-0.1033
24240,prod-k0,65.0,10,-0.16013,-0.18455,-0.10864,-0.1886
24240,prod-k0,66.0,10,-0.1585,-0.18192,-0.11108,-0.1567
24240,prod-k0,67.0,10,-0.15767,-0.18019,-0.11247,-0.0969
24240,prod-k0,68.0,10,-0.15815,-0.18434,-0.11056,-0.1537
24240,prod-k0,69.0,10,-0.15067,-0.18844,-0.11664,-0.2705
24240,prod-k0,70.0,10,-0.13569,-0.18062,-0.11641,-0.2856
24240,prod-k0,71.0,10,-0.12527,-0.18109,-0.1129,-0.3462
24240,prod-k0,72.0,10,-0.11936,-0.16856,-0.10016,-0.3185
24240,prod-k0,73.0,10,-0.1173,-0.15048,-0.0911,-0.204
24240,prod-kfix,8.0,10,0.01105,-0.04501,0.047,-0.1237
24240,prod-kfix,9.0,10,0.01164,-0.04433,0.06628,0.049
24240,prod-kfix,10.0,10,0.00794,-0.05147,0.08587,0.0787
24240,prod-kfix,11.0,10,0.00422,-0.04601,0.09915,0.4253
24240,prod-kfix,12.0,10,0.00923,-0.04007,0.10813,0.4238
24240,prod-kfix,13.0,10,0.01259,-0.02805,0.11147,0.3351
24240,prod-kfix,14.0,10,0.02707,-0.03377,0.10642,0.4874
24240,prod-kfix,15.0,10,0.04251,-0.03953,0.09582,0.3976
24240,prod-kfix,16.0,10,0.05426,-0.04918,0.06869,0.189
24240,prod-kfix,17.0,10,0.04333,-0.05567,0.06152,0.0246
24240,prod-kfix,18.0,10,0.02851,-0.06077,0.05107,0.134
24240,prod-kfix,19.0,10,0.01042,-0.06144,0.04787,0.2478
24240,prod-kfix,20.0,10,0.01239,-0.0681,0.04796,0.1985
24240,prod-kfix,21.0,10,0.01811,-0.06834,0.0527,0.3019
24240,prod-kfix,22.0,10,0.01988,-0.07045,0.05184,0.6042
24240,prod-kfix,23.0,10,0.01505,-0.08813,0.04132,0.9488
24240,prod-kfix,24.0,10,-0.00436,-0.11428,0.02825,1.1696
24240,prod-kfix,25.0,10,-0.02816,-0.1238,0.00545,1.0688
24240,prod-kfix,26.0,10,-0.05065,-0.13697,-0.01717,0.9222
24240,prod-kfix,27.0,10,-0.06786,-0.15581,-0.02802,0.8671
24240,prod-kfix,28.0,10,-0.08982,-0.1726,-0.03325,0.748
24240,prod-kfix,29.0,10,-0.10725,-0.17487,-0.03647,0.4706
24240,prod-kfix,30.0,10,-0.11766,-0.17398,-0.03509,0.4119
24240,prod-kfix,31.0,10,-0.12945,-0.18407,-0.03263,0.1375
24240,prod-kfix,32.0,10,-0.14323,-0.20342,-0.02982,-0.104
24240,prod-kfix,33.0,10,-0.15077,-0.20577,-0.02379,-0.239
24240,prod-kfix,34.0,10,-0.15092,-0.19868,-0.0161,-0.3998
24240,prod-kfix,35.0,10,-0.1442,-0.19339,-0.01005,-0.4856
24240,prod-kfix,36.0,10,-0.13388,-0.18826,-0.00357,-0.5245
24240,prod-kfix,37.0,10,-0.11997,-0.17988,0.00579,-0.5564
24240,prod-kfix,38.0,10,-0.10647,-0.17075,0.01376,-0.5614
24240,prod-kfix,39.0,10,-0.09264,-0.16051,0.02238,-0.5904
24240,prod-kfix,40.0,10,-0.07726,-0.14873,0.02988,-0.5884
24240,prod-kfix,41.0,10,-0.06162,-0.13373,0.03306,-0.6094
24240,prod-kfix,42.0,10,-0.04397,-0.11838,0.03355,-0.4985
24240,prod-kfix,43.0,10,-0.02956,-0.10134,0.02208,-0.2197
24240,prod-kfix,44.0,10,-0.02402,-0.08332,0.01047,-0.003
24240,prod-kfix,45.0,10,-0.01344,-0.0759,0.00477,0.0846
24240,prod-kfix,46.0,10,-0.01442,-0.07281,0.01055,0.1468
24240,prod-kfix,47.0,10,-0.02496,-0.08312,0.01532,0.0967
24240,prod-kfix,48.0,10,-0.03165,-0.07916,0.01395,0.214
24240,prod-kfix,49.0,10,-0.02906,-0.08446,0.00659,0.4108
24240,prod-kfix,50.0,10,-0.02631,-0.0957,-0.00095,0.2969
24240,prod-kfix,51.0,10,-0.03244,-0.09533,0.00061,0.3214
24240,prod-kfix,52.0,10,-0.04354,-0.09468,0.00736,0.436
24240,prod-kfix,53.0,10,-0.05464,-0.09784,0.01385,0.202
24240,prod-kfix,54.0,10,-0.06829,-0.10348,0.00292,0.0339
24240,prod-kfix,55.0,10,-0.07448,-0.10969,-0.01099,-0.0285
24240,prod-kfix,56.0,10,-0.07364,-0.11979,-0.02385,0.0085
24240,prod-kfix,57.0,10,-0.07111,-0.11202,-0.03347,0.0073
24240,prod-kfix,58.0,10,-0.07036,-0.10674,-0.04161,-0.1173
24240,prod-kfix,59.0,10,-0.06806,-0.10001,-0.04859,0.0885
24240,prod-kfix,60.0,10,-0.06774,-0.09046,-0.05409,0.1625
24240,prod-kfix,61.0,10,-0.06888,-0.08383,-0.04781,0.1204
24240,prod-kfix,62.0,10,-0.06674,-0.07229,-0.03808,-0.0404
24240,prod-kfix,63.0,10,-0.05856,-0.07186,-0.02478,-0.1893
24240,prod-kfix,64.0,10,-0.04942,-0.07396,-0.00914,-0.1026
24240,prod-kfix,65.0,10,-0.04454,-0.07354,0.00019,-0.0898
24240,prod-kfix,66.0,10,-0.04639,-0.07113,-0.00465,-0.0843
24240,prod-kfix,67.0,10,-0.04638,-0.06958,-0.00363,-0.0428
24240,prod-kfix,68.0,10,-0.04813,-0.07654,-0.01054,-0.0589
24240,prod-kfix,69.0,10,-0.04405,-0.08248,-0.01858,-0.1673
24240,prod-kfix,70.0,10,-0.03032,-0.07393,-0.01955,-0.0909
24240,prod-kfix,71.0,10,-0.02576,-0.07696,-0.00968,-0.2741
24240,prod-kfix,72.0,10,-0.01991,-0.07168,0.00269,-0.2791
24240,prod-kfix,73.0,10,-0.01874,-0.05635,0.01121,-0.1815
24240,prod-truth,8.0,10,0.00338,-0.00429,0.00949,0.0128
24240,prod-truth,9.0,10,0.00289,-0.00477,0.00774,0.0162
24240,prod-truth,10.0,10,0.00278,-0.00058,0.00786,0.0186
24240,prod-truth,11.0,10,0.00482,-0.00368,0.00972,0.018
24240,prod-truth,12.0,10,0.0041,-0.00566,0.01053,0.0284
24240,prod-truth,13.0,10,0.00314,-0.00701,0.01157,0.0258
24240,prod-truth,14.0,10,0.00236,-0.00662,0.01006,0.0266
24240,prod-truth,15.0,10,0.00151,-0.00607,0.0083,0.0429
24240,prod-truth,16.0,10,0.0004,-0.00513,0.00624,0.0282
24240,prod-truth,17.0,10,-0.00014,-0.00409,0.00459,0.0658
24240,prod-truth,18.0,10,-0.00043,-0.00394,0.00251,0.0476
24240,prod-truth,19.0,10,1e-05,-0.00203,0.00122,0.0178
24240,prod-truth,20.0,10,0.00327,0.00173,0.00444,0.1165
24240,prod-truth,21.0,10,0.00891,0.00771,0.01194,0.2758
24240,prod-truth,22.0,10,0.01043,0.00891,0.01721,0.4163
24240,prod-truth,23.0,10,0.00413,0.00292,0.01209,0.5754
24240,prod-truth,24.0,10,-0.00876,-0.01023,-0.00246,0.7436
24240,prod-truth,25.0,10,-0.0212,-0.02287,-0.01584,0.8057
24240,prod-truth,26.0,10,-0.03528,-0.03664,-0.03049,0.7923
24240,prod-truth,27.0,10,-0.04811,-0.04917,-0.04387,0.7134
24240,prod-truth,28.0,10,-0.05955,-0.06052,-0.05578,0.6373
24240,prod-truth,29.0,10,-0.07025,-0.07113,-0.0666,0.5303
24240,prod-truth,30.0,10,-0.07721,-0.07795,-0.07356,0.4029
24240,prod-truth,31.0,10,-0.08291,-0.08326,-0.07894,0.2932
24240,prod-truth,32.0,10,-0.08736,-0.08768,-0.08348,0.1883
24240,prod-truth,33.0,10,-0.09035,-0.09053,-0.08602,0.0869
24240,prod-truth,34.0,10,-0.09087,-0.09113,-0.08638,0.0128
24240,prod-truth,35.0,10,-0.09153,-0.09168,-0.08679,-0.0259
24240,prod-truth,36.0,10,-0.09139,-0.0916,-0.08636,-0.0709
24240,prod-truth,37.0,10,-0.08962,-0.08983,-0.08429,-0.0797
24240,prod-truth,38.0,10,-0.08864,-0.08878,-0.08316,-0.0672
24240,prod-truth,39.0,10,-0.08704,-0.08711,-0.08149,-0.0832
24240,prod-truth,40.0,10,-0.08508,-0.08515,-0.07937,-0.0717
24240,prod-truth,41.0,10,-0.08439,-0.08446,-0.07861,-0.0631
24240,prod-truth,42.0,10,-0.08289,-0.08296,-0.07726,-0.0648
24240,prod-truth,43.0,10,-0.08221,-0.0823,-0.07676,-0.0361
24240,prod-truth,44.0,10,-0.08271,-0.0828,-0.07727,-0.0246
24240,prod-truth,45.0,10,-0.08129,-0.08137,-0.07582,-0.0165
24240,prod-truth,46.0,10,-0.08125,-0.08136,-0.07579,0.0017
24240,prod-truth,47.0,10,-0.08139,-0.08153,-0.07621,0.0098
24240,prod-truth,48.0,10,-0.08165,-0.08184,-0.07624,0.008
24240,prod-truth,49.0,10,-0.08133,-0.08145,-0.07596,0.0148
24240,prod-truth,50.0,10,-0.08213,-0.08221,-0.07683,0.0161
24240,prod-truth,51.0,10,-0.08211,-0.08225,-0.0767,-0.0001
24240,prod-truth,52.0,10,-0.08235,-0.08244,-0.07677,0.0173
24240,prod-truth,53.0,10,-0.08356,-0.08363,-0.07804,0.017
24240,prod-truth,54.0,10,-0.08265,-0.08276,-0.07725,0.0116
24240,prod-truth,55.0,10,-0.08267,-0.08278,-0.07728,0.0231
24240,prod-truth,56.0,10,-0.0836,-0.08376,-0.07807,-0.0008
24240,prod-truth,57.0,10,-0.084,-0.08415,-0.07853,-0.0319
24240,prod-truth,58.0,10,-0.08598,-0.08611,-0.08061,-0.0662
24240,prod-truth,59.0,10,-0.08579,-0.08594,-0.08028,-0.1249
24240,prod-truth,60.0,10,-0.08367,-0.08385,-0.07803,-0.1486
24240,prod-truth,61.0,10,-0.08151,-0.08168,-0.07591,-0.1935
24240,prod-truth,62.0,10,-0.07738,-0.07754,-0.07182,-0.2082
24240,prod-truth,63.0,10,-0.07412,-0.07434,-0.06847,-0.1915
24240,prod-truth,64.0,10,-0.07076,-0.0709,-0.06493,-0.1815
24240,prod-truth,65.0,10,-0.06729,-0.06745,-0.06156,-0.1454
24240,prod-truth,66.0,10,-0.06517,-0.06528,-0.05958,-0.1268
24240,prod-truth,67.0,10,-0.06302,-0.06313,-0.05739,-0.1029
24240,prod-truth,68.0,10,-0.06213,-0.06221,-0.05642,-0.0611
24240,prod-truth,69.0,10,-0.06109,-0.0612,-0.05548,-0.0448
24240,prod-truth,70.0,10,-0.06044,-0.06054,-0.05497,-0.0103
24240,prod-truth,71.0,10,-0.06108,-0.06121,-0.05557,-0.0001
24240,prod-truth,72.0,10,-0.06053,-0.06068,-0.05494,0.0101
24240,prod-truth,73.0,10,-0.06116,-0.06126,-0.05566,0.0287
24240,slipack-k0,8.0,10,0.00825,-0.04752,0.05199,-0.1305
24240,slipack-k0,9.0,10,0.00875,-0.0506,0.06811,0.0684
24240,slipack-k0,10.0,10,0.00429,-0.05509,0.08397,0.0856
24240,slipack-k0,11.0,10,0.0056,-0.05116,0.0946,0.4312
24240,slipack-k0,12.0,10,0.00927,-0.04189,0.10144,0.3573
24240,slipack-k0,13.0,10,0.01285,-0.03511,0.10231,0.3376
24240,slipack-k0,14.0,10,0.03162,-0.03962,0.0951,0.3407
24240,slipack-k0,15.0,10,0.04836,-0.04309,0.08024,0.3444
24240,slipack-k0,16.0,10,0.04726,-0.0505,0.06472,0.1591
24240,slipack-k0,17.0,10,0.04193,-0.05481,0.04964,0.0561
24240,slipack-k0,18.0,10,0.02677,-0.05367,0.04652,0.1574
24240,slipack-k0,19.0,10,0.01621,-0.05778,0.04574,0.1523
24240,slipack-k0,20.0,10,0.02086,-0.06125,0.04991,0.1503
24240,slipack-k0,21.0,10,0.02777,-0.05713,0.05439,0.3576
24240,slipack-k0,22.0,10,0.03182,-0.05269,0.05446,0.4934
24240,slipack-k0,23.0,10,0.03125,-0.06249,0.04456,0.4955
24240,slipack-k0,24.0,10,0.02021,-0.08058,0.03193,0.4562
24240,slipack-k0,25.0,10,0.00452,-0.09528,0.02296,0.4473
24240,slipack-k0,26.0,10,-0.00426,-0.11245,0.02047,0.4812
24240,slipack-k0,27.0,10,-0.01949,-0.12096,0.02544,0.4739
24240,slipack-k0,28.0,10,-0.03559,-0.11331,0.02939,0.4104
24240,slipack-k0,29.0,10,-0.04492,-0.10711,0.0315,0.2737
24240,slipack-k0,30.0,10,-0.05284,-0.10614,0.03427,0.3613
24240,slipack-k0,31.0,10,-0.06579,-0.12594,0.03531,0.0845
24240,slipack-k0,32.0,10,-0.0822,-0.13838,0.03399,-0.0238
24240,slipack-k0,33.0,10,-0.09659,-0.14254,0.03291,0.0535
24240,slipack-k0,34.0,10,-0.10429,-0.14504,0.03217,-0.0716
24240,slipack-k0,35.0,10,-0.10422,-0.1489,0.03136,-0.0493
24240,slipack-k0,36.0,10,-0.09924,-0.1525,0.03311,-0.1566
24240,slipack-k0,37.0,10,-0.08995,-0.15179,0.03699,-0.3083
24240,slipack-k0,38.0,10,-0.08126,-0.14496,0.0397,-0.2756
24240,slipack-k0,39.0,10,-0.07259,-0.13587,0.04343,-0.2666
24240,slipack-k0,40.0,10,-0.06264,-0.12652,0.04632,-0.2606
24240,slipack-k0,41.0,10,-0.05176,-0.11778,0.04407,-0.3576
24240,slipack-k0,42.0,10,-0.03666,-0.10704,0.03141,-0.4066
24240,slipack-k0,43.0,10,-0.02434,-0.09476,0.01275,-0.0925
24240,slipack-k0,44.0,10,-0.02197,-0.08343,-0.0009,0.1832
24240,slipack-k0,45.0,10,-0.01951,-0.0786,-0.00302,0.2529
24240,slipack-k0,46.0,10,-0.02901,-0.08516,0.00325,0.2102
24240,slipack-k0,47.0,10,-0.0398,-0.08935,0.0064,0.117
24240,slipack-k0,48.0,10,-0.03966,-0.09361,0.00528,0.2139
24240,slipack-k0,49.0,10,-0.0366,-0.10375,0.00624,0.1894
24240,slipack-k0,50.0,10,-0.03314,-0.10223,0.0014,0.0656
24240,slipack-k0,51.0,10,-0.0344,-0.09822,-0.00443,0.3053
24240,slipack-k0,52.0,10,-0.04561,-0.09702,0.00145,0.3503
24240,slipack-k0,53.0,10,-0.05807,-0.10099,6e-05,0.1937
24240,slipack-k0,54.0,10,-0.06753,-0.1064,-0.01353,0.0855
24240,slipack-k0,55.0,10,-0.06667,-0.11785,-0.02441,-0.0115
24240,slipack-k0,56.0,10,-0.0664,-0.12061,-0.02918,0.0753
24240,slipack-k0,57.0,10,-0.06684,-0.10853,-0.03704,-0.0188
24240,slipack-k0,58.0,10,-0.06929,-0.10219,-0.04602,0.0356
24240,slipack-k0,59.0,10,-0.07082,-0.09742,-0.05462,0.085
24240,slipack-k0,60.0,10,-0.07768,-0.09646,-0.05044,0.1727
24240,slipack-k0,61.0,10,-0.0804,-0.08951,-0.04384,0.2097
24240,slipack-k0,62.0,10,-0.07598,-0.08463,-0.03708,0.1266
24240,slipack-k0,63.0,10,-0.06773,-0.09032,-0.03024,0.0011
24240,slipack-k0,64.0,10,-0.06711,-0.09402,-0.01883,-0.0196
24240,slipack-k0,65.0,10,-0.06847,-0.09529,-0.02425,-0.0272
24240,slipack-k0,66.0,10,-0.07302,-0.09383,-0.02977,-0.1521
24240,slipack-k0,67.0,10,-0.07733,-0.09737,-0.03024,-0.0832
24240,slipack-k0,68.0,10,-0.07134,-0.10999,-0.0377,-0.145
24240,slipack-k0,69.0,10,-0.05865,-0.10846,-0.03785,-0.3015
24240,slipack-k0,70.0,10,-0.04994,-0.10972,-0.03092,-0.2857
24240,slipack-k0,71.0,10,-0.04233,-0.1044,-0.01802,-0.511
24240,slipack-k0,72.0,10,-0.03366,-0.08488,-0.00642,-0.3738
24240,slipack-k0,73.0,10,-0.03083,-0.05955,-0.00118,-0.1133
24240,slipack-kfix,8.0,10,0.00694,-0.04766,0.05561,-0.1256
24240,slipack-kfix,9.0,10,0.00737,-0.05375,0.07181,0.0734
24240,slipack-kfix,10.0,10,0.00276,-0.05641,0.08725,0.0789
24240,slipack-kfix,11.0,10,0.00661,-0.05417,0.0971,0.4011
24240,slipack-kfix,12.0,10,0.01067,-0.04542,0.10286,0.3379
24240,slipack-kfix,13.0,10,0.01285,-0.04041,0.10223,0.4286
24240,slipack-kfix,14.0,10,0.03018,-0.04612,0.09467,0.3529
24240,slipack-kfix,15.0,10,0.04755,-0.0472,0.07606,0.3405
24240,slipack-kfix,16.0,10,0.04502,-0.05428,0.05572,0.1421
24240,slipack-kfix,17.0,10,0.03182,-0.05312,0.04174,0.0541
24240,slipack-kfix,18.0,10,0.01332,-0.0503,0.04215,0.19
24240,slipack-kfix,19.0,10,0.00792,-0.05601,0.03929,0.1865
24240,slipack-kfix,20.0,10,0.01344,-0.06445,0.04234,0.1423
24240,slipack-kfix,21.0,10,0.02164,-0.06138,0.05216,0.1585
24240,slipack-kfix,22.0,10,0.02729,-0.05617,0.05702,0.3327
24240,slipack-kfix,23.0,10,0.02552,-0.06564,0.04733,0.3779
24240,slipack-kfix,24.0,10,0.0179,-0.07949,0.03614,0.4464
24240,slipack-kfix,25.0,10,0.01021,-0.08392,0.02191,0.3365
24240,slipack-kfix,26.0,10,0.00134,-0.09255,0.02449,0.211
24240,slipack-kfix,27.0,10,-0.00761,-0.10161,0.03575,0.1421
24240,slipack-kfix,28.0,10,-0.0139,-0.09418,0.04595,-0.0495
24240,slipack-kfix,29.0,10,-0.01561,-0.07948,0.05727,-0.1605
24240,slipack-kfix,30.0,10,-0.01525,-0.07298,0.07009,-0.1313
24240,slipack-kfix,31.0,10,-0.01923,-0.08379,0.08075,-0.2947
24240,slipack-kfix,32.0,10,-0.02322,-0.07761,0.08859,-0.5058
24240,slipack-kfix,33.0,10,-0.02941,-0.07209,0.09783,-0.4269
24240,slipack-kfix,34.0,10,-0.02776,-0.06836,0.104,-0.4524
24240,slipack-kfix,35.0,10,-0.02236,-0.06616,0.10893,-0.3514
24240,slipack-kfix,36.0,10,-0.01288,-0.06568,0.11566,-0.5261
24240,slipack-kfix,37.0,10,0.00037,-0.06038,0.12362,-0.5495
24240,slipack-kfix,38.0,10,0.0128,-0.05444,0.12978,-0.5212
24240,slipack-kfix,39.0,10,0.02517,-0.04129,0.13666,-0.4477
24240,slipack-kfix,40.0,10,0.03862,-0.02813,0.14252,-0.3843
24240,slipack-kfix,41.0,10,0.05253,-0.01609,0.14358,-0.4585
24240,slipack-kfix,42.0,10,0.06824,-0.00269,0.13786,-0.5201
24240,slipack-kfix,43.0,10,0.08235,0.01105,0.11993,-0.205
24240,slipack-kfix,44.0,10,0.08901,0.02187,0.10949,0.1095
24240,slipack-kfix,45.0,10,0.08991,0.02739,0.11266,0.2037
24240,slipack-kfix,46.0,10,0.07899,0.01662,0.11922,0.1895
24240,slipack-kfix,47.0,10,0.06799,0.02454,0.11496,0.0514
24240,slipack-kfix,48.0,10,0.07016,0.02065,0.11137,0.1823
24240,slipack-kfix,49.0,10,0.07413,0.00955,0.10877,0.1331
24240,slipack-kfix,50.0,10,0.07868,0.00641,0.10563,0.0296
24240,slipack-kfix,51.0,10,0.07484,0.01132,0.10764,0.2794
24240,slipack-kfix,52.0,10,0.06556,0.01294,0.11404,0.3682
24240,slipack-kfix,53.0,10,0.05458,0.0094,0.113,0.1199
24240,slipack-kfix,54.0,10,0.04184,0.0093,0.09844,0.0367
24240,slipack-kfix,55.0,10,0.04496,-0.00402,0.08695,-0.0421
24240,slipack-kfix,56.0,10,0.0482,-0.01275,0.0825,0.0524
24240,slipack-kfix,57.0,10,0.04907,0.00102,0.07467,0.0056
24240,slipack-kfix,58.0,10,0.04806,0.00964,0.06656,0.0571
24240,slipack-kfix,59.0,10,0.04513,0.01705,0.05851,0.086
24240,slipack-kfix,60.0,10,0.037,0.02368,0.05925,0.1401
24240,slipack-kfix,61.0,10,0.03503,0.02666,0.06826,0.1801
24240,slipack-kfix,62.0,10,0.04311,0.02849,0.0756,0.092
24240,slipack-kfix,63.0,10,0.04754,0.02181,0.08695,-0.0019
24240,slipack-kfix,64.0,10,0.0523,0.01644,0.09103,0.1451
24240,slipack-kfix,65.0,10,0.05063,0.01352,0.0827,0.0473
24240,slipack-kfix,66.0,10,0.04614,0.01336,0.07701,-0.052
24240,slipack-kfix,67.0,10,0.0388,0.00878,0.07684,-0.0283
24240,slipack-kfix,68.0,10,0.0325,-0.00176,0.06724,-0.0283
24240,slipack-kfix,69.0,10,0.04295,0.00287,0.06186,-0.2073
24240,slipack-kfix,70.0,10,0.05108,0.00106,0.06638,-0.1878
24240,slipack-kfix,71.0,10,0.05841,-0.00629,0.08258,-0.4509
24240,slipack-kfix,72.0,10,0.06615,0.01196,0.09535,-0.3417
24240,slipack-kfix,73.0,10,0.06872,0.0331,0.10235,-0.1727
24240,slipack-truth,8.0,10,0.00182,-0.00339,0.00817,0.0284
24240,slipack-truth,9.0,10,0.00118,-0.00154,0.00427,0.0287
24240,slipack-truth,10.0,10,0.00085,-0.00025,0.00306,0.0254
24240,slipack-truth,11.0,10,0.00176,-0.00119,0.00321,0.0226
24240,slipack-truth,12.0,10,0.00128,-0.00205,0.00342,0.0129
24240,slipack-truth,13.0,10,0.00076,-0.0021,0.00308,0.0132
24240,slipack-truth,14.0,10,0.00027,-0.00184,0.00236,0.0169
24240,slipack-truth,15.0,10,-2e-05,-0.00145,0.00165,0.0102
24240,slipack-truth,16.0,10,-7e-05,-0.00102,0.00092,-0.0033
24240,slipack-truth,17.0,10,8e-05,-0.0005,0.00043,0.0364
24240,slipack-truth,18.0,10,-0.00085,-0.00171,-0.00019,0.0476
24240,slipack-truth,19.0,10,-0.00034,-0.00173,0.00099,-0.0104
24240,slipack-truth,20.0,10,0.00398,0.00321,0.00436,-0.0079
24240,slipack-truth,21.0,10,0.01237,0.01112,0.0137,0.0589
24240,slipack-truth,22.0,10,0.01828,0.01544,0.02135,0.0984
24240,slipack-truth,23.0,10,0.01949,0.01571,0.02358,0.1014
24240,slipack-truth,24.0,10,0.0188,0.01425,0.0227,0.0556
24240,slipack-truth,25.0,10,0.0172,0.0143,0.02217,0.0038
24240,slipack-truth,26.0,10,0.0167,0.01466,0.02191,-0.05
24240,slipack-truth,27.0,10,0.01793,0.01629,0.02283,-0.1111
24240,slipack-truth,28.0,10,0.01974,0.01807,0.02422,-0.1082
24240,slipack-truth,29.0,10,0.02107,0.01909,0.02524,-0.0988
24240,slipack-truth,30.0,10,0.02399,0.02169,0.02785,-0.0922
24240,slipack-truth,31.0,10,0.02626,0.02375,0.02978,-0.0568
24240,slipack-truth,32.0,10,0.02684,0.02406,0.03015,-0.0506
