frame,timestamp,raw_speed_mps,desired,native_throttle,native_brake,old_reason,new_reason,old_native_throttle,old_native_brake,new_native_throttle,new_native_brake,old_pi_throttle,old_pi_brake,new_pi_throttle,new_pi_brake
3270,7.750000115483999,2.1663510411289786,1.9130892952283225,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.0,0.17611128418552474,0.0,0.17611128418552474
3271,7.800000116229057,2.166293812327546,2.5831937392552695,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.1641808013929152,0.0,0.1641808013929152,0.0
3272,7.850000116974115,2.126319744715283,1.321303645769755,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.0,0.4568399129304755,0.0,0.4568399129304755
3273,7.900000117719173,2.071358792492878,1.325702389081319,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.0,0.4364807703450248,0.0,0.4364807703450248
3274,7.9500001184642315,1.9479151751837258,1.8989372253417969,0.06022708055873712,0.0,tracking,tracking,0.06022708055873712,0.0,0.06022708055873712,0.0,0.0,0.08875376794235676,0.0,0.08875376794235676
3275,8.00000011920929,1.8361779526901048,1.1659500201543171,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.0,0.40775660857082313,0.0,0.40775660857082313
3276,8.050000119954348,1.504638706467572,1.7260789672533672,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.040845491391037214,0.0,0.040845491391037214,0.0
3277,8.100000120699406,0.41377484598584907,1.450177957614263,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.4612819559007469,0.0,0.4612819559007469,0.0
3278,8.150000121444464,0.6106218604815679,1.9468105236689248,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.6278770902189449,0.0,0.6278770902189449,0.0
3279,8.200000122189522,0.8358445351984743,1.8957287172476451,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5029734021228852,0.0,0.5029734021228852,0.0
3280,8.25000012293458,0.978079222087198,1.9060186942418416,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.44860029075039687,0.0,0.44860029075039687,0.0
3281,8.300000123679638,1.1395407286788097,2.159055908521016,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5071320845321053,0.0,0.5071320845321053,0.0
3282,8.350000124424696,1.2355116858649973,1.5668539901574452,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.16718742562259903,0.0,0.16718742562259903,0.0
3283,8.400000125169754,1.3404222185148453,1.8364437719186149,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.2557273196881982,0.0,0.2557273196881982,0.0
3284,8.450000125914812,1.4612487706026984,1.8938123335440953,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.22940536907435052,0.0,0.22940536907435052,0.0
3285,8.50000012665987,1.5577041226371913,1.4410156309604643,0.0,0.0,tracking,tracking,0.0,0.0,0.0,0.0,0.0,0.046679264402405427,0.0,0.046679264402405427
3286,8.550000127404928,1.6564269102552625,1.3009207646052043,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.0,0.17053191827591488,0.0,0.17053191827591488
3287,8.600000128149986,1.6821296149081717,1.5185834765434265,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.0,0.07659624139328057,0.0,0.07659624139328057
3288,8.650000128895044,1.1558841024363966,1.8531420628229778,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.3625215326170893,0.0,0.3625215326170893,0.0
3289,8.700000129640102,0.024441806709970516,1.5671138962109883,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0
3290,8.75000013038516,0.3205110871797158,1.5685510039329527,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.6535130099922981,0.0,0.6535130099922981,0.0
3291,8.800000131130219,0.5852837854041104,1.4415366450945535,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.4683226423665213,0.0,0.4683226423665213,0.0
3292,8.850000131875277,0.7601584880849016,1.3973894417285921,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.36677707638238466,0.0,0.36677707638238466,0.0
3293,8.900000132620335,0.9326631185727683,1.2831745346387229,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.22779870035962899,0.0,0.22779870035962899,0.0
3294,8.950000133365393,1.0613805904363565,1.7200508117675781,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.39011148088158965,0.0,0.39011148088158965,0.0
3295,9.00000013411045,1.166488439586304,1.4684424201647441,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.21552778531867273,0.0,0.21552778531867273,0.0
3296,9.050000134855509,1.2670204833403502,1.3898890813191733,0.5561439728985239,0.0,tracking,tracking,0.5561439728985239,0.0,0.5561439728985239,0.0,0.12752095151648557,0.0,0.12752095151648557,0.0
3297,9.100000135600567,1.3873702054049541,1.299306939045588,0.0,0.0,tracking,tracking,0.0,0.0,0.0,0.0,0.02095422850149581,0.0,0.02095422850149581,0.0
3298,9.150000136345625,1.4611921909449461,0.9793029526869456,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.0,0.18198237301580528,0.0,0.18198237301580528
3299,9.200000137090683,1.2306467958594305,1.2715080380439758,0.3136544477194548,0.0,tracking,tracking,0.3136544477194548,0.0,0.3136544477194548,0.0,0.07990363274038548,0.0,0.07990363274038548,0.0
3300,9.250000137835741,0.513820978450384,1.3049296140670774,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.46491618754902364,0.0,0.46491618754902364,0.0
3301,9.300000138580799,0.7738668554067324,1.3259295721848807,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.35229401219230766,0.0,0.35229401219230766,0.0
3302,9.350000139325857,0.9177411593220806,1.485567251841227,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.36727352632506194,0.0,0.36727352632506194,0.0
3303,9.400000140070915,1.0271701197374945,1.1761460304260254,0.7235803212970495,0.0,tracking,tracking,0.7235803212970495,0.0,0.7235803212970495,0.0,0.15971063432110966,0.0,0.15971063432110966,0.0
3304,9.450000140815973,1.1312116637003273,1.0912590026855469,0.0,0.0,tracking,tracking,0.0,0.0,0.0,0.0,0.06474694019932747,0.0,0.06474694019932747,0.0
3305,9.500000141561031,1.3127082627684314,1.0385349988937378,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.0,0.05579052708013155,0.0,0.05579052708013155
3306,9.55000014230609,1.1536653974351971,1.096522033214569,0.07456203686694304,0.0,tracking,tracking,0.07456203686694304,0.0,0.07456203686694304,0.0,0.05201013068349962,0.0,0.05201013068349962,0.0
3307,9.600000143051147,0.5243297235000397,0.9593448241551717,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.3035270519605967,0.0,0.3035270519605967,0.0
3308,9.650000143796206,0.687239156530028,1.1511944631735485,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.3237965963742533,0.0,0.3237965963742533,0.0
3309,9.700000144541264,0.7749225510050592,1.1584215673307579,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.28836218899084587,0.0,0.28836218899084587,0.0
3310,9.750000145286322,0.8207726985470877,0.7560983548561732,0.0,0.0,tracking,tracking,0.0,0.0,0.0,0.0,0.06346707967435634,0.0,0.06346707967435634,0.0
3311,9.80000014603138,0.9431022064454312,1.0616648296515148,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.15656759593501546,0.0,0.15656759593501546,0.0
3312,9.850000146776438,0.9799030562015223,0.9797962109247844,0.0,0.0,tracking,tracking,0.0,0.0,0.0,0.0,0.09723152612762559,0.0,0.09723152612762559,0.0
3313,9.900000147521496,1.0204589932645112,0.8924856086572012,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.03169858913091125,0.0,0.03169858913091125,0.0
3314,9.950000148266554,0.01954019454585585,1.2665872573852537,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.7347969013720383,0.0,0.7347969013720383,0.0
3315,10.000000149011612,0.14194598514378629,0.901333083709081,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5004592581084998,0.0,0.5004592581084998,0.0
3316,10.05000014975667,0.317354377228359,0.9294226070245106,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.43445067671038673,0.0,0.43445067671038673,0.0
3317,10.100000150501728,0.4792916230434904,0.8566629489262899,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.32181936639753655,0.0,0.32181936639753655,0.0
3318,10.150000151246786,0.5822837671345881,0.8424642185370127,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.2664761848483418,0.0,0.2664761848483418,0.0
3319,10.200000151991844,0.6499534620887517,1.0251022974650064,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.32864973734733693,0.0,0.32864973734733693,0.0
3320,10.250000152736902,0.7602112566504655,0.8480414648850759,0.3584701466063661,0.0,tracking,tracking,0.3584701466063661,0.0,0.3584701466063661,0.0,0.18608830139580707,0.0,0.18608830139580707,0.0
3321,10.30000015348196,0.9186012391927814,1.2012088894844055,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.287009618105599,0.0,0.287009618105599,0.0
3322,10.350000154227018,0.9744947299694223,0.8462958733240764,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.08000387890516827,0.0,0.08000387890516827,0.0
3323,10.400000154972076,0.01897258553952052,0.9124702612559,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.6020208661989126,0.0,0.6020208661989126,0.0
3324,10.450000155717134,0.13455397146922116,1.2064210772514345,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.7046039202537581,0.0,0.7046039202537581,0.0
3325,10.500000156462193,0.4846893500781415,0.6186935404936472,0.6340638991445301,0.0,tracking,tracking,0.6340638991445301,0.0,0.6340638991445301,0.0,0.23734751497555828,0.0,0.23734751497555828,0.0
3326,10.55000015720725,0.5999112728780099,0.611862341562907,0.017890402550499118,0.0,tracking,tracking,0.017890402550499118,0.0,0.017890402550499118,0.0,0.1764703424710412,0.0,0.1764703424710412,0.0
3327,10.600000157952309,0.6549017816788407,0.9316942195097606,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.3123509325684958,0.0,0.3123509325684958,0.0
3328,10.650000158697367,0.682783592526633,0.4322157700856527,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.045538704605361496,0.0,0.045538704605361496,0.0
3329,10.700000159442425,0.008250728122689791,0.774969349304835,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5637659093245135,0.0,0.5679944074889288,0.0
3330,10.750000160187483,0.11760423431539656,0.6708392103513081,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.4639395240548937,0.0,0.4640426581579641,0.0
3331,10.800000160932541,0.27473382928557777,0.888956755399704,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5021112857848355,0.0,0.5022144198879059,0.0
3332,10.850000161677599,0.3826660274428451,1.148859942952792,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.587674204569335,0.0,0.5877773386724053,0.0
3333,10.900000162422657,0.43465210643648566,0.8594228376944859,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.4222722466632063,0.0,0.42237538076627673,0.0
3334,10.950000163167715,0.5665202649797685,1.2699392040570576,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5703890874423388,0.0,0.5704922215454094,0.0
3335,11.000000163912773,0.6427053437771788,0.8807660688956579,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.3406857395712571,0.0,0.34078887367432753,0.0
3336,11.050000164657831,0.788795004080009,0.5588210076093674,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.1037937037779777,0.0,0.10389683788104814,0.0
3337,11.10000016540289,0.009797197284490645,0.8039793570836385,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.6257990590582898,0.0,0.6309232567714865,0.0
3338,11.150000166147947,0.15803171760180396,0.5472198724746704,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.42816690860355183,0.0,0.4283925076745033,0.0
3339,11.200000166893005,0.41212001296878953,0.769181897242864,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.41656704692408975,0.0,0.4167926459950412,0.0
3340,11.250000167638063,0.5802586510272427,0.9384096066157023,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.42158846959284885,0.0,0.42181406866380033,0.0
3341,11.300000168383121,0.7342946078719308,0.7923294305801392,0.18317676962663731,0.0,tracking,tracking,0.18317676962663731,0.0,0.18317676962663731,0.0,0.27225583844738566,0.0,0.27248143751833714,0.0
3342,11.35000016912818,0.865453279518143,0.9429601232210795,0.4898176663244762,0.0,tracking,tracking,0.4898176663244762,0.0,0.4898176663244762,0.0,0.2829606845054732,0.0,0.28318628357642467,0.0
3343,11.400000169873238,0.8766520540272084,0.7668304940064747,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.18792371312292314,0.0,0.1881493121938746,0.0
3344,11.450000170618296,0.011753408248274214,0.8148762583732605,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.6544349539719387,0.0,0.6546605530428902,0.0
3345,11.500000171363354,0.12629913940695855,1.2605047623316448,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0
3346,11.550000172108412,0.27394687428085884,0.7132364809513092,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.47800945240987547,0.0,0.4782350514808269,0.0
3347,11.60000017285347,0.35661298546857784,1.0064468383789062,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5914044988122347,0.0,0.5916300978831861,0.0
3348,11.650000173598528,0.5122083567942263,0.9077186584472656,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.46918660202792256,0.0,0.469412201098874,0.0
3349,11.700000174343586,0.6313142829024552,0.9469659527142843,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.43320293203876004,0.0,0.43342853110971147,0.0
3350,11.750000175088644,0.7367633172970101,0.8876647353172301,0.7476192705954108,0.0,tracking,tracking,0.7476192705954108,0.0,0.7476192705954108,0.0,0.3527140738963158,0.0,0.35293967296726725,0.0
3351,11.800000175833702,0.9373096877422276,0.7775314052899679,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.19537699509966167,0.0,0.1956025941706131,0.0
3352,11.85000017657876,0.019205417895206585,0.8080441951751708,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.6795460098287058,0.0,0.6797716088996573,0.0
3353,11.900000177323818,0.13433281592444582,0.7804963886737823,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.616285452343116,0.0,0.6165110514140675,0.0
3354,11.950000178068876,0.4597958355905055,0.8176668286323547,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.47661254996905417,0.0,0.4768381490400056,0.0
3355,12.000000178813934,0.6175255452780393,0.87911589940389,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.43174210998635304,0.0,0.43196770905730447,0.0
3356,12.050000179558992,0.7406235105879739,0.9857291181882223,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.42656355686420944,0.0,0.42678915593516087,0.0
3357,12.10000018030405,0.8655785370104363,0.6980118056138357,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.2181328031921157,0.0,0.21835840226306713,0.0
3358,12.150000181049109,0.01760786292155353,0.9977240562438965,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0
3359,12.200000181794167,0.14593573909968433,1.091293454170227,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0
3360,12.250000182539225,0.4361460063017562,1.202533503373464,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.6946897612824171,0.0,0.6949153603533685,0.0
3361,12.300000183284283,0.6342304963170008,1.0977363487084706,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5490427621835261,0.0,0.5492683612544775,0.0
3362,12.35000018402934,0.8497950785284132,1.1639702717463176,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.4783046225704869,0.0,0.4785302216414383,0.0
3363,12.400000184774399,0.9384906749442117,1.4450278878211975,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5808173476553398,0.0,0.5810429467262912,0.0
3364,12.450000185519457,1.0381122184398854,2.058672348658244,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0
3365,12.500000186264515,1.1632815373355592,1.9947922229766843,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.7433040840374094,0.0,0.7435296831083609,0.0
3366,12.550000187009573,1.299802348422297,1.0799335986375809,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.2148660069112262,0.0,0.21509160598217764,0.0
3367,12.600000187754631,1.149569141625809,0.656822552283605,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.07226775467392349,0.0,0.07249335374487492,0.0
3368,12.650000188499689,0.2297827344747819,1.0933595498402913,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0
3369,12.700000189244747,0.008214353428609393,1.0835158030192058,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0
3370,12.750000189989805,0.2848082332227455,1.1047041813532512,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.7388377229146272,0.0,0.7390633219855787,0.0
3371,12.800000190734863,0.44292855545256704,1.312269389629364,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0
3372,12.850000191479921,0.5390718361894885,1.3122985363006592,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.725168432800374,0.0,0.7253940318713255,0.0
3373,12.90000019222498,0.6866472100225706,0.7567948997020721,0.26888294375191135,0.0,tracking,tracking,0.26888294375191135,0.0,0.26888294375191135,0.0,0.3745057737185993,0.0,0.3747313727895507,0.0
3374,12.950000192970037,0.8357404402305613,0.5374043782552083,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.18653469706091064,0.0,0.18676029613186207,0.0
3375,13.000000193715096,0.009421046451746781,0.7913401524225872,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.7364362700042866,0.0,0.7414901553835131,0.0
3376,13.050000194460154,0.122638127437075,0.7377516031265259,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.6607223734242837,0.0,0.6610657355776368,0.0
3377,13.100000195205212,0.3084958641003056,0.7830469806989034,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5963730829247318,0.0,0.5967164450780849,0.0
3378,13.15000019595027,0.36487893042628883,0.5807978113492329,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.46975595113865976,0.0,0.4700993132920128,0.0
3379,13.200000196695328,0.455039774038689,0.7150452236334482,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.4950493036429316,0.0,0.49539266579628466,0.0
3380,13.250000197440386,0.5656350786477335,0.9592685103416443,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5667837126620012,0.0,0.5671270748153543,0.0
3381,13.300000198185444,0.7574334144971506,0.6699432631333669,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.3251282942248104,0.0,0.32547165637816344,0.0
3382,13.350000198930502,0.008971894379997028,0.44176221887270606,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5906784112898291,0.0,0.5956198693146018,0.0
3383,13.40000019967556,0.13965747692452932,0.6751785675684611,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.6487378080982381,0.0,0.6491933189330124,0.0
3384,13.450000200420618,0.35787980667496455,0.706009288628896,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5593936223425062,0.0,0.5598491331772805,0.0
3385,13.500000201165676,0.5049855887795786,0.5367433826128643,0.0400947625438377,0.0,tracking,tracking,0.0400947625438377,0.0,0.0400947625438377,0.0,0.4016047507110148,0.0,0.402060261545789,0.0
3386,13.550000201910734,0.6531964099984666,0.9353650808334351,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5303372976498513,0.0,0.5307928084846255,0.0
3387,13.600000202655792,0.7275380800183697,0.6921538809935252,0.0,0.0,tracking,tracking,0.0,0.0,0.0,0.0,0.37111856022554346,0.0,0.37157407106031765,0.0
3388,13.65000020340085,0.7486297612835621,1.0687803626060486,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5528878429753727,0.0,0.553343353810147,0.0
3389,13.700000204145908,0.7522622376350766,0.9304286042849224,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.48412280525536155,0.0,0.48457831609013574,0.0
3390,13.750000204890966,0.7618410442573961,1.5094494819641113,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0
3391,13.800000205636024,0.8038755747081517,1.0315997004508972,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5117482364160126,0.0,0.5122037472507868,0.0
3392,13.850000206381083,0.9528291914287212,1.067530850569407,0.5584049021204304,0.0,tracking,tracking,0.5584049021204304,0.0,0.5584049021204304,0.0,0.4566707738756062,0.0,0.45712628471038036,0.0
3393,13.90000020712614,1.0669904443552194,0.8163639803727467,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.27087388146756325,0.0,0.27132939230233744,0.0
3394,13.950000207871199,0.02005115477502191,0.8272729615370432,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0
3395,14.000000208616257,0.1491983727696151,0.5082458903392156,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5801989662800977,0.0,0.5806544771148718,0.0
3396,14.050000209361315,0.3995687760229023,0.7364689707756042,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5733365573688096,0.0,0.5737920682035839,0.0
3397,14.100000210106373,0.4907002916408119,0.5959114730358124,0.47743735748032723,0.0,tracking,tracking,0.47743735748032723,0.0,0.47743735748032723,0.0,0.4588071904769936,0.0,0.4592627013117677,0.0
3398,14.150000210851431,0.6605847826753647,0.5358071724573771,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.342253074519533,0.0,0.3427085853543072,0.0
3399,14.200000211596489,0.006073743844359375,0.6978884041309357,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0
3400,14.250000212341547,0.11380404662784893,0.9126376907030741,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0
3401,14.300000213086605,0.2828635418778335,0.8615149259567261,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.7012007140767414,0.0,0.7016562249115157,0.0
3402,14.350000213831663,0.38805980854549343,0.7234096924463908,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5837418375989688,0.0,0.584197348433743,0.0
3403,14.400000214576721,0.4965622005458833,0.8169996937115986,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5802911109556355,0.0,0.5807466217904096,0.0
3404,14.45000021532178,0.6364118703326612,0.6979239781697592,0.20976204288502553,0.0,tracking,tracking,0.20976204288502553,0.0,0.20976204288502553,0.0,0.45159731965074795,0.0,0.4520528304855222,0.0
3405,14.500000216066837,0.7253461749974087,0.7129219174385071,0.026052115485072094,0.0,tracking,tracking,0.026052115485072094,0.0,0.026052115485072094,0.0,0.4144738337309477,0.0,0.41492934456572195,0.0
3406,14.550000216811895,0.7271973595564241,0.9523249268531799,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5360638407919192,0.0,0.5365193516266935,0.0
3407,14.600000217556953,0.7256206759978058,0.792393704255422,0.2667235311120751,0.0,tracking,tracking,0.2667235311120751,0.0,0.2667235311120751,0.0,0.457721234138007,0.0,0.45817674497278127,0.0
3408,14.650000218302011,0.7086535254223968,0.7941091458002726,0.5351170007139442,0.0,tracking,tracking,0.5351170007139442,0.0,0.5351170007139442,0.0,0.4681307254687776,0.0,0.46858623630355184,0.0
3409,14.70000021904707,0.712228495358996,0.820301592350006,0.6503651707122717,0.0,tracking,tracking,0.6503651707122717,0.0,0.6503651707122717,0.0,0.4807903775078625,0.0,0.48124588834263676,0.0
3410,14.750000219792128,0.7406346645371201,0.8848261038462322,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5006519416851352,0.0,0.5011074525199095,0.0
3411,14.800000220537186,0.8345044448332195,0.5509383181730906,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.2832285820644448,0.0,0.28368409289921903,0.0
3412,14.850000221282244,0.010578589017900408,0.9013554652531941,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0
