set,examinee,L_s,window,scope,tau_model,null_ff,null_ff_oos,false_flip_nonreactive,n,unit,routes,flip,lo,hi,sign_agree,abs_over_tau_median
ba,M-C hard [cinque],0.3,(a) gated,cut-in,1.3206075429916382,0.04891846921797005,0.0521989222652279,0.11442995372318047,676,frame,26,0.7751479289940828,0.6754662315605906,0.8620702716823406,0.9718934911242604,1.8190282583236694
ba,M-C hard [cinque],0.3,(b) per pair,pooled,1.3206075429916382,0.4421052631578947,0.44193262411347517,0.07243510506798517,147,pair,49,0.5238095238095238,0.3945578231292517,0.6598639455782312,0.8936170212765957,0.9321094751358032
ba,M-C hard [cinque],0.3,(b) per pair,pedestrian,1.3206075429916382,0.4421052631578947,0.44193262411347517,0.005239520958083832,63,pair,21,0.0,0.0,0.0,0.7512315270935961,0.15440917015075684
ba,M-C hard [cinque],0.3,(b) per pair,cut-in,1.3206075429916382,0.4421052631578947,0.44193262411347517,0.10919309514251305,78,pair,26,0.9871794871794872,0.9615384615384616,1.0,0.9718934911242604,1.8190282583236694
ba,M-C uniform [cinque],0.3,per frame,pooled,1.1982893347740171,0.050062972292191435,0.050118325218461934,0.07095179233621755,1081,frame,49,0.48751156336725254,0.3607612813717294,0.608960302644824,0.8899167437557817,0.9405964612960815
ba,M-C uniform [cinque],0.3,per frame,pedestrian,1.1982893347740171,0.050062972292191435,0.050118325218461934,0.0054890219560878245,406,frame,21,0.0,0.0,0.0,0.7364532019704434,0.131190687417984
ba,M-C uniform [cinque],0.3,per frame,cut-in,1.1982893347740171,0.050062972292191435,0.050118325218461934,0.10638297872340426,676,frame,26,0.7795857988165681,0.6784910394265233,0.8660740546218487,0.9718934911242604,1.814965009689331
ba,M-C uniform [cinque],0.3,(a) gated,pooled,1.1982893347740171,0.049584026622296176,0.050004604557886446,0.07554619636746512,1030,frame,46,0.5116504854368932,0.38322300711077845,0.6394033272203301,0.8970873786407767,1.070600986480713
ba,M-C uniform [cinque],0.3,(a) gated,pedestrian,1.1982893347740171,0.049584026622296176,0.050004604557886446,0.005792522380200105,364,frame,21,0.0,0.0,0.0,0.7417582417582418,0.14396587014198303
ba,M-C uniform [cinque],0.3,(a) gated,cut-in,1.1982893347740171,0.049584026622296176,0.050004604557886446,0.11148506520824569,676,frame,26,0.7795857988165681,0.6784910394265233,0.8660740546218487,0.9718934911242604,1.814965009689331
ba,M-C uniform [cinque],0.3,(b) per pair,pooled,1.1982893347740171,0.4105263157894737,0.4100177304964539,0.07095179233621755,147,pair,49,0.5238095238095238,0.3945578231292517,0.6598639455782312,0.8899167437557817,0.9405964612960815
ba,M-C uniform [cinque],0.3,(b) per pair,pedestrian,1.1982893347740171,0.4105263157894737,0.4100177304964539,0.0054890219560878245,63,pair,21,0.0,0.0,0.0,0.7364532019704434,0.131190687417984
ba,M-C uniform [cinque],0.3,(b) per pair,cut-in,1.1982893347740171,0.4105263157894737,0.4100177304964539,0.10638297872340426,78,pair,26,0.9871794871794872,0.9615384615384616,1.0,0.9718934911242604,1.814965009689331
ba,prior [lebowski],0.1,per frame,pooled,1.170272946357727,0.050062972292191435,0.051578602323331654,0.0899876390605686,1081,frame,49,0.4514338575393155,0.33538820242010214,0.5616625317537569,0.849213691026827,0.7940090894699097
ba,prior [lebowski],0.1,per frame,pedestrian,1.170272946357727,0.050062972292191435,0.051578602323331654,0.0029940119760479044,406,frame,21,0.027093596059113302,0.0030950284507815684,0.0589570498010525,0.6748768472906403,0.09442128241062164
ba,prior [lebowski],0.1,per frame,cut-in,1.170272946357727,0.050062972292191435,0.051578602323331654,0.14130871136089923,676,frame,26,0.7056213017751479,0.5959294877251523,0.805927031509121,0.9556213017751479,1.5660452842712402
ba,prior [lebowski],0.1,(a) gated,pooled,1.170272946357727,0.04920686306247977,0.051422220944421004,0.09280979092299847,1051,frame,46,0.4643196955280685,0.3499964920486436,0.5809592573491491,0.8563273073263559,0.8638498187065125
ba,prior [lebowski],0.1,(a) gated,pedestrian,1.170272946357727,0.04920686306247977,0.051422220944421004,0.0030745580322828594,385,frame,21,0.02857142857142857,0.003366161616161616,0.061047066394461204,0.6831168831168831,0.10122888535261154
ba,prior [lebowski],0.1,(a) gated,cut-in,1.170272946357727,0.04920686306247977,0.051422220944421004,0.14461791290057519,676,frame,26,0.7056213017751479,0.5959294877251523,0.805927031509121,0.9556213017751479,1.5660452842712402
ba,prior [lebowski],0.1,(b) per pair,pooled,1.170272946357727,0.5578947368421052,0.5795656028368794,0.0899876390605686,147,pair,49,0.5714285714285714,0.4421768707482993,0.7074829931972789,0.849213691026827,0.7940090894699097
ba,prior [lebowski],0.1,(b) per pair,pedestrian,1.170272946357727,0.5578947368421052,0.5795656028368794,0.0029940119760479044,63,pair,21,0.1111111111111111,0.015873015873015872,0.2384920634920613,0.6748768472906403,0.09442128241062164
ba,prior [lebowski],0.1,(b) per pair,cut-in,1.170272946357727,0.5578947368421052,0.5795656028368794,0.14130871136089923,78,pair,26,0.9871794871794872,0.9615384615384616,1.0,0.9556213017751479,1.5660452842712402
ba,M-C pair [lebowski],0.3,per frame,pooled,1.6549868881702423,0.050062972292191435,0.04956067765172412,0.06650185414091471,1081,frame,49,0.6392229417206291,0.5617174566283502,0.7156282874103392,0.9213691026827012,1.4401910305023193
ba,M-C pair [lebowski],0.3,per frame,pedestrian,1.6549868881702423,0.050062972292191435,0.04956067765172412,0.018463073852295408,406,frame,21,0.41625615763546797,0.3243885959129862,0.5,0.8596059113300493,0.5936293601989746
ba,M-C pair [lebowski],0.3,per frame,cut-in,1.6549868881702423,0.050062972292191435,0.04956067765172412,0.07828181453231634,676,frame,26,0.772189349112426,0.6830948203735956,0.852592526372251,0.9615384615384616,1.6718566417694092
ba,M-C pair [lebowski],0.3,(a) gated,pooled,1.6549868881702423,0.052246256239600664,0.05077821498725476,0.06975519873650961,1030,frame,46,0.6640776699029126,0.5893180045524729,0.7377253842958038,0.9310679611650485,1.4837994575500488
ba,M-C pair [lebowski],0.3,(a) gated,pedestrian,1.6549868881702423,0.052246256239600664,0.05077821498725476,0.018430753027909426,364,frame,21,0.44505494505494503,0.34442913385826773,0.534543264194427,0.8763736263736264,0.7548720836639404
ba,M-C pair [lebowski],0.3,(a) gated,cut-in,1.6549868881702423,0.052246256239600664,0.05077821498725476,0.08203618005889778,676,frame,26,0.772189349112426,0.6830948203735956,0.852592526372251,0.9615384615384616,1.6718566417694092
ba,M-C pair [lebowski],0.3,(b) per pair,pooled,1.6549868881702423,0.4842105263157895,0.4740691489361702,0.06650185414091471,147,pair,49,0.8435374149659864,0.7482993197278912,0.9319727891156463,0.9213691026827012,1.4401910305023193
ba,M-C pair [lebowski],0.3,(b) per pair,pedestrian,1.6549868881702423,0.4842105263157895,0.4740691489361702,0.018463073852295408,63,pair,21,0.7301587301587301,0.5555555555555556,0.8888888888888888,0.8596059113300493,0.5936293601989746
ba,M-C pair [lebowski],0.3,(b) per pair,cut-in,1.6549868881702423,0.4842105263157895,0.4740691489361702,0.07828181453231634,78,pair,26,1.0,1.0,1.0,0.9615384615384616,1.6718566417694092
ba,M-C pair (mu=0) [lebowski],0.3,per frame,pooled,2.464788913726806,0.050062972292191435,0.0495658743673998,0.04993819530284302,1081,frame,49,0.5587419056429233,0.4694558257919535,0.6401179497914775,0.9222941720629048,1.1494258642196655
ba,M-C pair (mu=0) [lebowski],0.3,per frame,pedestrian,2.464788913726806,0.050062972292191435,0.0495658743673998,0.017964071856287425,406,frame,21,0.35467980295566504,0.24458295863309354,0.4487020511224101,0.8325123152709359,0.5182356834411621
ba,M-C pair (mu=0) [lebowski],0.3,per frame,cut-in,2.464788913726806,0.050062972292191435,0.0495658743673998,0.05218787635487756,676,frame,26,0.6804733727810651,0.5660315292949354,0.782154911381617,0.9644970414201184,1.4275214672088623
ba,M-C pair (mu=0) [lebowski],0.3,(a) gated,pooled,2.464788913726806,0.050249584026622295,0.04972162541787481,0.052645433008686494,1030,frame,46,0.5815533980582525,0.495002455406647,0.6640623878744387,0.9339805825242719,1.1917049884796143
ba,M-C pair (mu=0) [lebowski],0.3,(a) gated,pedestrian,2.464788913726806,0.050249584026622295,0.04972162541787481,0.018430753027909426,364,frame,21,0.38186813186813184,0.26649711329279857,0.4858647801827613,0.8543956043956044,0.5754917860031128
ba,M-C pair (mu=0) [lebowski],0.3,(a) gated,cut-in,2.464788913726806,0.050249584026622295,0.04972162541787481,0.054690786705931846,676,frame,26,0.6804733727810651,0.5660315292949354,0.782154911381617,0.9644970414201184,1.4275214672088623
ba,M-C pair (mu=0) [lebowski],0.3,(b) per pair,pooled,2.464788913726806,0.49473684210526314,0.48470744680851063,0.04993819530284302,147,pair,49,0.7959183673469388,0.6870748299319728,0.8979591836734694,0.9222941720629048,1.1494258642196655
ba,M-C pair (mu=0) [lebowski],0.3,(b) per pair,pedestrian,2.464788913726806,0.49473684210526314,0.48470744680851063,0.017964071856287425,63,pair,21,0.6666666666666666,0.47619047619047616,0.8412698412698413,0.8325123152709359,0.5182356834411621
ba,M-C pair (mu=0) [lebowski],0.3,(b) per pair,cut-in,2.464788913726806,0.49473684210526314,0.48470744680851063,0.05218787635487756,78,pair,26,0.9615384615384616,0.8846153846153846,1.0,0.9644970414201184,1.4275214672088623
ba,M-C pair qwen [lebowski],0.3,per frame,pooled,1.6808594465255735,0.050062972292191435,0.047320893195500445,0.07070457354758962,1081,frame,49,0.5494912118408881,0.46401905964005485,0.6345481548154815,0.9213691026827012,1.1165302991867065
ba,M-C pair qwen [lebowski],0.3,per frame,pedestrian,1.6808594465255735,0.050062972292191435,0.047320893195500445,0.019211576846307386,406,frame,21,0.3916256157635468,0.30268589655645495,0.4758492577986153,0.854679802955665,0.5842065811157227
ba,M-C pair qwen [lebowski],0.3,per frame,cut-in,1.6808594465255735,0.050062972292191435,0.047320893195500445,0.08390204737053392,676,frame,26,0.643491124260355,0.5167253724633959,0.7583223466633296,0.9644970414201184,1.2782572507858276
ba,M-C pair qwen [lebowski],0.3,(a) gated,pooled,1.6808594465255735,0.05091514143094842,0.04738581814052753,0.07396683337720453,1030,frame,46,0.5699029126213592,0.48320368364030336,0.6533114196790872,0.9320388349514563,1.1570731401443481
ba,M-C pair qwen [lebowski],0.3,(a) gated,pedestrian,1.6808594465255735,0.05091514143094842,0.04738581814052753,0.018957345971563982,364,frame,21,0.4175824175824176,0.32343203651220137,0.5083624146639285,0.8736263736263736,0.695453405380249
ba,M-C pair qwen [lebowski],0.3,(a) gated,cut-in,1.6808594465255735,0.05091514143094842,0.04738581814052753,0.08792595708876735,676,frame,26,0.643491124260355,0.5167253724633959,0.7583223466633296,0.9644970414201184,1.2782572507858276
ba,M-C pair qwen [lebowski],0.3,(b) per pair,pooled,1.6808594465255735,0.5473684210526316,0.5263741134751774,0.07070457354758962,147,pair,49,0.8163265306122449,0.7142857142857143,0.9047619047619048,0.9213691026827012,1.1165302991867065
ba,M-C pair qwen [lebowski],0.3,(b) per pair,pedestrian,1.6808594465255735,0.5473684210526316,0.5263741134751774,0.019211576846307386,63,pair,21,0.7301587301587301,0.5396825396825397,0.9047619047619048,0.854679802955665,0.5842065811157227
ba,M-C pair qwen [lebowski],0.3,(b) per pair,cut-in,1.6808594465255735,0.5473684210526316,0.5263741134751774,0.08390204737053392,78,pair,26,0.9487179487179487,0.8846153846153846,1.0,0.9644970414201184,1.2782572507858276
ba,M-C pair op [lebowski],0.1,per frame,pooled,1.2718895971775055,0.050062972292191435,0.05198114791451802,0.07367119901112484,1081,frame,49,0.5901942645698427,0.48196269265639163,0.6926856734783563,0.883441258094357,1.522171974182129
ba,M-C pair op [lebowski],0.1,per frame,pedestrian,1.2718895971775055,0.050062972292191435,0.05198114791451802,0.00249500998003992,406,frame,21,0.17733990147783252,0.10659490124139318,0.24500082781456953,0.7536945812807881,0.2217610776424408
ba,M-C pair op [lebowski],0.1,per frame,cut-in,1.2718895971775055,0.050062972292191435,0.05198114791451802,0.11561621838619028,676,frame,26,0.8372781065088757,0.7630696423642261,0.8977799796747967,0.9644970414201184,2.229490280151367
ba,M-C pair op [lebowski],0.1,(a) gated,pooled,1.2718895971775055,0.05050178051149239,0.05154271947856691,0.07598164201937786,1051,frame,46,0.6070409134157945,0.5043951049487189,0.7057101286551057,0.8934348239771646,1.5765148401260376
ba,M-C pair op [lebowski],0.1,(a) gated,pedestrian,1.2718895971775055,0.05050178051149239,0.05154271947856691,0.0025621316935690495,385,frame,21,0.18701298701298702,0.11377846454131425,0.2572966681216354,0.7714285714285715,0.24568206071853638
ba,M-C pair op [lebowski],0.1,(a) gated,cut-in,1.2718895971775055,0.05050178051149239,0.05154271947856691,0.11832374691865243,676,frame,26,0.8372781065088757,0.7630696423642261,0.8977799796747967,0.9644970414201184,2.229490280151367
ba,M-C pair op [lebowski],0.1,(b) per pair,pooled,1.2718895971775055,0.5368421052631579,0.5265957446808511,0.07367119901112484,147,pair,49,0.7414965986394558,0.6258503401360545,0.8505102040816317,0.883441258094357,1.522171974182129
ba,M-C pair op [lebowski],0.1,(b) per pair,pedestrian,1.2718895971775055,0.5368421052631579,0.5265957446808511,0.00249500998003992,63,pair,21,0.49206349206349204,0.30158730158730157,0.6984126984126984,0.7536945812807881,0.2217610776424408
ba,M-C pair op [lebowski],0.1,(b) per pair,cut-in,1.2718895971775055,0.5368421052631579,0.5265957446808511,0.11561621838619028,78,pair,26,1.0,1.0,1.0,0.9644970414201184,2.229490280151367
ba,M-C hard [lebowski],0.3,per frame,pooled,1.3459995985031128,0.050062972292191435,0.05474739964342536,0.08974042027194067,1081,frame,49,0.4495837187789084,0.333311345646438,0.5600464625513384,0.8788159111933395,0.7975630164146423
ba,M-C hard [lebowski],0.3,per frame,pedestrian,1.3459995985031128,0.050062972292191435,0.05474739964342536,0.001996007984031936,406,frame,21,0.034482758620689655,0.009171198472331771,0.06467800506396587,0.7463054187192119,0.10858729481697083
ba,M-C hard [lebowski],0.3,per frame,cut-in,1.3459995985031128,0.050062972292191435,0.05474739964342536,0.14251304696908873,676,frame,26,0.6982248520710059,0.5893307578919474,0.7997106824925816,0.9615384615384616,1.6173326969146729
ba,M-C hard [lebowski],0.3,(a) gated,pooled,1.3459995985031128,0.04858569051580699,0.055193226024782355,0.09528823374572255,1030,frame,46,0.47184466019417476,0.3581873090145149,0.5851760385005066,0.887378640776699,0.9135058522224426
ba,M-C hard [lebowski],0.3,(a) gated,pedestrian,1.3459995985031128,0.04858569051580699,0.055193226024782355,0.0018430753027909425,364,frame,21,0.038461538461538464,0.010353626943005182,0.07099378488077114,0.7527472527472527,0.11660389602184296
ba,M-C hard [lebowski],0.3,(a) gated,cut-in,1.3459995985031128,0.04858569051580699,0.055193226024782355,0.14934791754312157,676,frame,26,0.6982248520710059,0.5893307578919474,0.7997106824925816,0.9615384615384616,1.6173326969146729
ba,M-C hard [lebowski],0.3,(b) per pair,pooled,1.3459995985031128,0.5578947368421052,0.6110372340425532,0.08974042027194067,147,pair,49,0.5986394557823129,0.46938775510204084,0.7278911564625851,0.8788159111933395,0.7975630164146423
ba,M-C hard [lebowski],0.3,(b) per pair,pedestrian,1.3459995985031128,0.5578947368421052,0.6110372340425532,0.001996007984031936,63,pair,21,0.1746031746031746,0.047619047619047616,0.3178571428571407,0.7463054187192119,0.10858729481697083
ba,M-C hard [lebowski],0.3,(b) per pair,cut-in,1.3459995985031128,0.5578947368421052,0.6110372340425532,0.14251304696908873,78,pair,26,0.9871794871794872,0.9615384615384616,1.0,0.9615384615384616,1.6173326969146729
ba,M-C uniform [lebowski],0.3,per frame,pooled,1.1550595164299011,0.050062972292191435,0.05221340113048553,0.09295426452410384,1081,frame,49,0.4606845513413506,0.34039016134057576,0.56989660082967,0.8630897317298798,0.8400190472602844
ba,M-C uniform [lebowski],0.3,per frame,pedestrian,1.1550595164299011,0.050062972292191435,0.05221340113048553,0.0029940119760479044,406,frame,21,0.034482758620689655,0.007978723404255319,0.06542903765867712,0.7044334975369458,0.10670198500156403
ba,M-C uniform [lebowski],0.3,per frame,cut-in,1.1550595164299011,0.050062972292191435,0.05221340113048553,0.14612605379365717,676,frame,26,0.7159763313609467,0.6095791001451378,0.811659683807404,0.9615384615384616,1.6491619348526
ba,M-C uniform [lebowski],0.3,(a) gated,pooled,1.1550595164299011,0.04891846921797005,0.050953679935840185,0.09871018689128717,1030,frame,46,0.48349514563106794,0.37123023193238147,0.5975601466045034,0.8737864077669902,0.9389374256134033
ba,M-C uniform [lebowski],0.3,(a) gated,pedestrian,1.1550595164299011,0.04891846921797005,0.050953679935840185,0.0028962611901000527,364,frame,21,0.038461538461538464,0.009174311926605505,0.07186043425614143,0.7142857142857143,0.1154150664806366
ba,M-C uniform [lebowski],0.3,(a) gated,cut-in,1.1550595164299011,0.04891846921797005,0.050953679935840185,0.15313420277660916,676,frame,26,0.7159763313609467,0.6095791001451378,0.811659683807404,0.9615384615384616,1.6491619348526
ba,M-C uniform [lebowski],0.3,(b) per pair,pooled,1.1550595164299011,0.5473684210526316,0.5902039007092199,0.09295426452410384,147,pair,49,0.5918367346938775,0.46258503401360546,0.7210884353741497,0.8630897317298798,0.8400190472602844
ba,M-C uniform [lebowski],0.3,(b) per pair,pedestrian,1.1550595164299011,0.5473684210526316,0.5902039007092199,0.0029940119760479044,63,pair,21,0.15873015873015872,0.031746031746031744,0.3019841269841248,0.7044334975369458,0.10670198500156403
ba,M-C uniform [lebowski],0.3,(b) per pair,cut-in,1.1550595164299011,0.5473684210526316,0.5902039007092199,0.14612605379365717,78,pair,26,0.9871794871794872,0.9615384615384616,1.0,0.9615384615384616,1.6491619348526
ba,gate any,0.0,per frame,pooled,0.0,0.0,0.0,0.13943139678615574,1081,frame,49,0.5078630897317299,0.3899786108555658,0.6230012424028742,0.5078630897317299,
ba,gate any,0.0,per frame,pedestrian,0.0,0.0,0.0,0.10029940119760479,406,frame,21,0.8004926108374384,0.7543848765835184,0.856,0.8004926108374384,
ba,gate any,0.0,per frame,cut-in,0.0,0.0,0.0,0.0734644720995584,676,frame,26,0.34171597633136097,0.18368295436219964,0.526791747104247,0.34171597633136097,
ba,gate any,0.0,(a) gated,pooled,0.0,0.0,0.0,0.13943139678615574,1081,frame,49,0.5078630897317299,0.3899786108555658,0.6230012424028742,0.5078630897317299,
ba,gate any,0.0,(a) gated,pedestrian,0.0,0.0,0.0,0.10029940119760479,406,frame,21,0.8004926108374384,0.7543848765835184,0.856,0.8004926108374384,
ba,gate any,0.0,(a) gated,cut-in,0.0,0.0,0.0,0.0734644720995584,676,frame,26,0.34171597633136097,0.18368295436219964,0.526791747104247,0.34171597633136097,
ba,gate any,0.0,(b) per pair,pooled,0.0,0.0,0.0,0.13943139678615574,147,pair,49,0.7074829931972789,0.5782312925170068,0.8231292517006803,0.5078630897317299,
ba,gate any,0.0,(b) per pair,pedestrian,0.0,0.0,0.0,0.10029940119760479,63,pair,21,1.0,1.0,1.0,0.8004926108374384,
ba,gate any,0.0,(b) per pair,cut-in,0.0,0.0,0.0,0.0734644720995584,78,pair,26,0.5641025641025641,0.3717948717948718,0.7564102564102564,0.34171597633136097,
ba,gate pedestrian,0.0,per frame,pooled,0.0,0.0,0.0,0.09419035846724351,1081,frame,49,0.29417206290471787,0.18621966558153302,0.4050119844576564,0.29417206290471787,
ba,gate pedestrian,0.0,per frame,pedestrian,0.0,0.0,0.0,0.10104790419161677,406,frame,21,0.8078817733990148,0.7608068083416526,0.8652736084559114,0.8078817733990148,
ba,gate pedestrian,0.0,per frame,cut-in,0.0,0.0,0.0,0.0,676,frame,26,0.0,0.0,0.0,0.0,
ba,gate pedestrian,0.0,(a) gated,pooled,0.0,0.0,0.0,0.09419035846724351,1081,frame,49,0.29417206290471787,0.18621966558153302,0.4050119844576564,0.29417206290471787,
ba,gate pedestrian,0.0,(a) gated,pedestrian,0.0,0.0,0.0,0.10104790419161677,406,frame,21,0.8078817733990148,0.7608068083416526,0.8652736084559114,0.8078817733990148,
ba,gate pedestrian,0.0,(a) gated,cut-in,0.0,0.0,0.0,0.0,676,frame,26,0.0,0.0,0.0,0.0,
ba,gate pedestrian,0.0,(b) per pair,pooled,0.0,0.0,0.0,0.09419035846724351,147,pair,49,0.40816326530612246,0.2653061224489796,0.5510204081632653,0.29417206290471787,
ba,gate pedestrian,0.0,(b) per pair,pedestrian,0.0,0.0,0.0,0.10104790419161677,63,pair,21,1.0,1.0,1.0,0.8078817733990148,
ba,gate pedestrian,0.0,(b) per pair,cut-in,0.0,0.0,0.0,0.0,78,pair,26,0.0,0.0,0.0,0.0,
ba,gate ttc,0.0,per frame,pooled,0.0,0.0,0.0,0.0034610630407911,1081,frame,49,0.07400555041628122,0.05013082480489309,0.09861990950226245,0.07400555041628122,
ba,gate ttc,0.0,per frame,pedestrian,0.0,0.0,0.0,0.004740518962075849,406,frame,21,0.14532019704433496,0.10539815656550454,0.1826152375201288,0.14532019704433496,
ba,gate ttc,0.0,per frame,cut-in,0.0,0.0,0.0,0.0,676,frame,26,0.03106508875739645,0.013293943870014771,0.0517273307790549,0.03106508875739645,
ba,gate ttc,0.0,(a) gated,pooled,0.0,0.0,0.0,0.0034610630407911,1081,frame,49,0.07400555041628122,0.05013082480489309,0.09861990950226245,0.07400555041628122,
ba,gate ttc,0.0,(a) gated,pedestrian,0.0,0.0,0.0,0.004740518962075849,406,frame,21,0.14532019704433496,0.10539815656550454,0.1826152375201288,0.14532019704433496,
ba,gate ttc,0.0,(a) gated,cut-in,0.0,0.0,0.0,0.0,676,frame,26,0.03106508875739645,0.013293943870014771,0.0517273307790549,0.03106508875739645,
ba,gate ttc,0.0,(b) per pair,pooled,0.0,0.0,0.0,0.0034610630407911,147,pair,49,0.4217687074829932,0.2925170068027211,0.5510204081632653,0.07400555041628122,
ba,gate ttc,0.0,(b) per pair,pedestrian,0.0,0.0,0.0,0.004740518962075849,63,pair,21,0.6666666666666666,0.47619047619047616,0.8416666666666645,0.14532019704433496,
ba,gate ttc,0.0,(b) per pair,cut-in,0.0,0.0,0.0,0.0,78,pair,26,0.2564102564102564,0.10256410256410256,0.42339743589743417,0.03106508875739645,
ba,gate intrusion,0.0,per frame,pooled,0.0,0.0,0.0,0.048702101359703334,1081,frame,49,0.2682701202590194,0.16563200609718418,0.3756714630884066,0.2682701202590194,
ba,gate intrusion,0.0,per frame,pedestrian,0.0,0.0,0.0,0.004491017964071856,406,frame,21,0.14532019704433496,0.10539815656550454,0.1826152375201288,0.14532019704433496,
ba,gate intrusion,0.0,per frame,cut-in,0.0,0.0,0.0,0.0734644720995584,676,frame,26,0.34171597633136097,0.18368295436219964,0.526791747104247,0.34171597633136097,
ba,gate intrusion,0.0,(a) gated,pooled,0.0,0.0,0.0,0.048702101359703334,1081,frame,49,0.2682701202590194,0.16563200609718418,0.3756714630884066,0.2682701202590194,
ba,gate intrusion,0.0,(a) gated,pedestrian,0.0,0.0,0.0,0.004491017964071856,406,frame,21,0.14532019704433496,0.10539815656550454,0.1826152375201288,0.14532019704433496,
ba,gate intrusion,0.0,(a) gated,cut-in,0.0,0.0,0.0,0.0734644720995584,676,frame,26,0.34171597633136097,0.18368295436219964,0.526791747104247,0.34171597633136097,
ba,gate intrusion,0.0,(b) per pair,pooled,0.0,0.0,0.0,0.048702101359703334,147,pair,49,0.5850340136054422,0.4557823129251701,0.7074829931972789,0.2682701202590194,
ba,gate intrusion,0.0,(b) per pair,pedestrian,0.0,0.0,0.0,0.004491017964071856,63,pair,21,0.6666666666666666,0.47619047619047616,0.8416666666666645,0.14532019704433496,
ba,gate intrusion,0.0,(b) per pair,cut-in,0.0,0.0,0.0,0.0734644720995584,78,pair,26,0.5641025641025641,0.3717948717948718,0.7564102564102564,0.34171597633136097,
ba,gate any (L = 0.6 s),0.6,per frame,pooled,0.0,0.0,0.0,0.13943139678615574,1081,frame,49,0.5078630897317299,0.3899786108555658,0.6230012424028742,0.5078630897317299,
ba,gate any (L = 0.6 s),0.6,per frame,pedestrian,0.0,0.0,0.0,0.10029940119760479,406,frame,21,0.8004926108374384,0.7543848765835184,0.856,0.8004926108374384,
ba,gate any (L = 0.6 s),0.6,per frame,cut-in,0.0,0.0,0.0,0.0734644720995584,676,frame,26,0.34171597633136097,0.18368295436219964,0.526791747104247,0.34171597633136097,
ba,gate any (L = 0.6 s),0.6,(a) gated,pooled,0.0,0.0,0.0,0.14806750136091454,1013,frame,43,0.48963474827245806,0.3645091270227288,0.6216129099759196,0.48963474827245806,
ba,gate any (L = 0.6 s),0.6,(a) gated,pedestrian,0.0,0.0,0.0,0.10349498780818206,347,frame,18,0.7838616714697406,0.7371552884408872,0.8437734162125339,0.7838616714697406,
ba,gate any (L = 0.6 s),0.6,(a) gated,cut-in,0.0,0.0,0.0,0.07887931034482759,676,frame,26,0.34171597633136097,0.18368295436219964,0.526791747104247,0.34171597633136097,
ba,gate any (L = 0.6 s),0.6,(b) per pair,pooled,0.0,0.0,0.0,0.13943139678615574,147,pair,49,0.7074829931972789,0.5782312925170068,0.8231292517006803,0.5078630897317299,
ba,gate any (L = 0.6 s),0.6,(b) per pair,pedestrian,0.0,0.0,0.0,0.10029940119760479,63,pair,21,1.0,1.0,1.0,0.8004926108374384,
ba,gate any (L = 0.6 s),0.6,(b) per pair,cut-in,0.0,0.0,0.0,0.0734644720995584,78,pair,26,0.5641025641025641,0.3717948717948718,0.7564102564102564,0.34171597633136097,
