method,run,route_id,ds,rc,success,source
ORION,orion,28210,60.0,100.0,False,official
ORION,orion,28198,60.0,100.0,False,official
ORION,orion,28154,60.0,100.0,False,official
ORION,orion,28111,97.792665,100.0,False,official
ORION,orion,28099,60.0,100.0,False,official
ORION,orion,28093,60.0,100.0,False,official
ORION,orion,28087,100.0,100.0,True,official
ORION,orion,28048,100.0,100.0,True,official
ORION,orion,28035,70.0,100.0,False,official
ORION,orion,2802,12.96,100.0,False,official
ORION,orion,2790,100.0,100.0,True,official
ORION,orion,27582,100.0,100.0,True,official
ORION,orion,27532,100.0,100.0,True,official
ORION,orion,27529,69.491326,100.0,False,official
ORION,orion,27515,100.0,100.0,True,official
ORION,orion,27506,60.0,100.0,False,official
ORION,orion,27494,100.0,100.0,True,official
ORION,orion,2715,60.0,100.0,False,official
ORION,orion,2709,100.0,100.0,True,official
ORION,orion,27018,13.175751,71.73,False,official
ORION,orion,26990,36.544576,100.0,False,official
ORION,orion,26966,60.0,100.0,False,official
ORION,orion,26956,60.0,100.0,False,official
ORION,orion,26950,100.0,100.0,True,official
ORION,orion,26944,100.0,100.0,True,official
ORION,orion,2668,35.052,58.42,False,official
ORION,orion,2664,100.0,100.0,True,official
ORION,orion,26458,100.0,100.0,True,official
ORION,orion,26456,100.0,100.0,True,official
ORION,orion,2643,100.0,100.0,True,official
ORION,orion,26435,0.9,1.5,False,official
ORION,orion,26418,100.0,100.0,True,official
ORION,orion,26408,60.0,100.0,False,official
ORION,orion,26406,100.0,100.0,True,official
ORION,orion,26405,100.0,100.0,True,official
ORION,orion,26401,100.0,100.0,True,official
ORION,orion,26396,100.0,100.0,True,official
ORION,orion,26394,100.0,100.0,True,official
ORION,orion,26393,1.52,1.52,False,official
ORION,orion,2606,100.0,100.0,True,official
ORION,orion,25975,100.0,100.0,True,official
ORION,orion,25968,90.486207,100.0,False,official
ORION,orion,25955,100.0,100.0,True,official
ORION,orion,25951,36.0,100.0,False,official
ORION,orion,25928,52.04,52.04,False,official
ORION,orion,25896,100.0,100.0,True,official
ORION,orion,25865,100.0,100.0,True,official
ORION,orion,25863,100.0,100.0,True,official
ORION,orion,25857,33.83,33.83,False,official
ORION,orion,25854,27.7173,71.07,False,official
ORION,orion,25845,34.9668,97.13,False,official
ORION,orion,2554,100.0,100.0,True,official
ORION,orion,25439,100.0,100.0,True,official
ORION,orion,25424,100.0,100.0,True,official
ORION,orion,2539,100.0,100.0,True,official
ORION,orion,25383,100.0,100.0,True,official
ORION,orion,25381,100.0,100.0,True,official
ORION,orion,25378,70.0,100.0,False,official
ORION,orion,25358,100.0,100.0,True,official
ORION,orion,2534,100.0,100.0,True,official
ORION,orion,25318,100.0,100.0,True,official
ORION,orion,25300,100.0,100.0,True,official
ORION,orion,2513,100.0,100.0,True,official
ORION,orion,2509,100.0,100.0,True,official
ORION,orion,24841,39.327653,100.0,False,official
ORION,orion,24816,100.0,100.0,True,official
ORION,orion,24795,100.0,100.0,True,official
ORION,orion,24785,100.0,100.0,True,official
ORION,orion,24784,100.0,100.0,True,official
ORION,orion,24781,100.0,100.0,True,official
ORION,orion,24759,100.0,100.0,True,official
ORION,orion,24757,100.0,100.0,True,official
ORION,orion,24367,100.0,100.0,True,official
ORION,orion,24340,65.0,100.0,False,official
ORION,orion,24333,100.0,100.0,True,official
ORION,orion,24330,100.0,100.0,True,official
ORION,orion,24294,100.0,100.0,True,official
ORION,orion,24258,22.3392,57.28,False,official
ORION,orion,24252,100.0,100.0,True,official
ORION,orion,24240,100.0,100.0,True,official
ORION,orion,24224,100.0,100.0,True,official
ORION,orion,24211,100.0,100.0,True,official
ORION,orion,24206,23.46,39.1,False,official
ORION,orion,2416,100.0,100.0,True,official
ORION,orion,24098,95.1,95.1,False,official
ORION,orion,24092,100.0,100.0,True,official
ORION,orion,24078,54.392911,100.0,False,official
ORION,orion,24071,60.0,100.0,False,official
ORION,orion,24041,100.0,100.0,False,official
ORION,orion,2403,100.0,100.0,True,official
ORION,orion,2397,100.0,100.0,True,official
ORION,orion,23930,99.08,99.08,False,official
ORION,orion,23918,100.0,100.0,False,official
ORION,orion,23910,94.12,94.12,False,official
ORION,orion,2390,100.0,100.0,True,official
ORION,orion,23901,100.0,100.0,False,official
ORION,orion,23771,60.0,100.0,False,official
ORION,orion,2373,100.0,100.0,True,official
ORION,orion,23700,35.791037,59.42,False,official
ORION,orion,23695,60.0,100.0,False,official
ORION,orion,23670,100.0,100.0,False,official
ORION,orion,23659,47.934,79.89,False,official
ORION,orion,2286,100.0,100.0,True,official
ORION,orion,2283,100.0,100.0,True,official
ORION,orion,2273,42.279603,76.7,False,official
ORION,orion,2215,100.0,100.0,True,official
ORION,orion,2204,30.26,30.26,False,official
ORION,orion,2201,60.0,100.0,False,official
ORION,orion,2164,100.0,100.0,True,official
ORION,orion,2144,100.0,100.0,True,official
ORION,orion,2143,100.0,100.0,True,official
ORION,orion,2129,100.0,100.0,True,official
ORION,orion,2127,100.0,100.0,True,official
ORION,orion,2115,60.0,100.0,False,official
ORION,orion,20920,100.0,100.0,True,official
ORION,orion,2091,60.0,100.0,False,official
ORION,orion,2086,48.0,100.0,False,official
ORION,orion,2084,16.6179,42.61,False,official
ORION,orion,2082,100.0,100.0,True,official
ORION,orion,2050,60.0,100.0,False,official
ORION,orion,1956,100.0,100.0,True,official
ORION,orion,1852,32.958,54.93,False,official
ORION,orion,18356,100.0,100.0,True,official
ORION,orion,1833,100.0,100.0,True,official
ORION,orion,18311,100.0,100.0,True,official
ORION,orion,18305,100.0,100.0,True,official
ORION,orion,1825,100.0,100.0,True,official
ORION,orion,18252,50.0,100.0,False,official
ORION,orion,1792,100.0,100.0,True,official
ORION,orion,1790,100.0,100.0,True,official
ORION,orion,17752,100.0,100.0,True,official
ORION,orion,1773,100.0,100.0,True,official
ORION,orion,17655,100.0,100.0,True,official
ORION,orion,17635,60.0,100.0,False,official
ORION,orion,17598,60.0,100.0,False,official
ORION,orion,17569,60.0,100.0,False,official
ORION,orion,17563,60.0,100.0,False,official
ORION,orion,1711,100.0,100.0,True,official
ORION,orion,14909,100.0,100.0,True,official
ORION,orion,14862,100.0,100.0,True,official
ORION,orion,14842,100.0,100.0,True,official
ORION,orion,14194,100.0,100.0,True,official
ORION,orion,11715,29.778,49.63,False,official
ORION,orion,11381,100.0,100.0,True,official
ORION,orion,10857,100.0,100.0,True,official
MindDrive,minddrive,4937,60.0,100.0,False,official
MindDrive,minddrive,4683,60.0,100.0,False,official
MindDrive,minddrive,4669,60.0,100.0,False,official
MindDrive,minddrive,4468,100.0,100.0,True,official
MindDrive,minddrive,4183,4.333418,40.46,False,official
MindDrive,minddrive,3936,60.0,100.0,False,official
MindDrive,minddrive,3905,100.0,100.0,True,official
MindDrive,minddrive,3904,80.0,100.0,False,official
MindDrive,minddrive,3890,100.0,100.0,True,official
MindDrive,minddrive,3876,70.0,100.0,False,official
MindDrive,minddrive,3869,34.279,48.97,False,official
MindDrive,minddrive,3865,14.968779,55.16,False,official
MindDrive,minddrive,3813,100.0,100.0,True,official
MindDrive,minddrive,3785,89.315797,100.0,False,official
MindDrive,minddrive,3749,100.0,100.0,True,official
MindDrive,minddrive,3737,100.0,100.0,True,official
MindDrive,minddrive,3731,100.0,100.0,True,official
MindDrive,minddrive,3717,80.0,100.0,False,official
MindDrive,minddrive,3712,20.3069,53.57,False,official
MindDrive,minddrive,3708,7.174392,84.95,False,official
MindDrive,minddrive,3697,30.3,30.3,False,official
MindDrive,minddrive,3676,48.0,100.0,False,official
MindDrive,minddrive,3670,48.0,100.0,False,official
MindDrive,minddrive,3666,36.0,100.0,False,official
MindDrive,minddrive,3575,100.0,100.0,True,official
MindDrive,minddrive,3572,100.0,100.0,True,official
MindDrive,minddrive,3564,100.0,100.0,True,official
MindDrive,minddrive,3561,100.0,100.0,True,official
MindDrive,minddrive,3540,100.0,100.0,True,official
MindDrive,minddrive,3520,100.0,100.0,True,official
MindDrive,minddrive,3514,100.0,100.0,True,official
MindDrive,minddrive,3482,100.0,100.0,True,official
MindDrive,minddrive,3476,100.0,100.0,True,official
MindDrive,minddrive,3472,100.0,100.0,True,official
MindDrive,minddrive,3464,100.0,100.0,True,official
MindDrive,minddrive,3457,100.0,100.0,True,official
MindDrive,minddrive,3436,14.04,100.0,False,official
MindDrive,minddrive,3410,60.0,100.0,False,official
MindDrive,minddrive,3380,70.0,100.0,False,official
MindDrive,minddrive,3378,70.0,100.0,False,official
MindDrive,minddrive,3373,70.0,100.0,False,official
MindDrive,minddrive,3364,70.0,100.0,False,official
MindDrive,minddrive,3307,100.0,100.0,True,official
MindDrive,minddrive,3255,100.0,100.0,True,official
MindDrive,minddrive,3248,100.0,100.0,True,official
MindDrive,minddrive,3189,100.0,100.0,True,official
MindDrive,minddrive,3184,100.0,100.0,True,official
MindDrive,minddrive,3178,65.0,100.0,False,official
MindDrive,minddrive,3144,70.0,100.0,False,official
MindDrive,minddrive,3100,100.0,100.0,True,official
MindDrive,minddrive,3099,100.0,100.0,True,official
MindDrive,minddrive,3093,100.0,100.0,True,official
MindDrive,minddrive,3090,100.0,100.0,True,official
MindDrive,minddrive,3086,100.0,100.0,True,official
MindDrive,minddrive,3080,100.0,100.0,True,official
MindDrive,minddrive,3074,100.0,100.0,True,official
MindDrive,minddrive,3072,100.0,100.0,True,official
MindDrive,minddrive,3048,100.0,100.0,True,official
MindDrive,minddrive,2989,60.0,100.0,False,official
MindDrive,minddrive,2943,42.311845,67.78,False,official
MindDrive,minddrive,2913,22.673552,100.0,False,official
MindDrive,minddrive,2903,100.0,100.0,True,official
MindDrive,minddrive,2881,16.732744,59.42,False,official
MindDrive,minddrive,2847,100.0,100.0,True,official
MindDrive,minddrive,2844,100.0,100.0,True,official
MindDrive,minddrive,28330,60.0,100.0,False,official
MindDrive,minddrive,28243,60.0,100.0,False,official
MindDrive,minddrive,28241,60.0,100.0,False,official
MindDrive,minddrive,28229,42.0,100.0,False,official
MindDrive,minddrive,28219,26.8416,55.92,False,official
MindDrive,minddrive,28210,36.0,100.0,False,official
MindDrive,minddrive,28198,60.0,100.0,False,official
MindDrive,minddrive,28154,100.0,100.0,True,official
MindDrive,minddrive,28111,100.0,100.0,True,official
MindDrive,minddrive,28099,60.0,100.0,False,official
MindDrive,minddrive,28093,60.0,100.0,False,official
MindDrive,minddrive,28087,60.0,100.0,False,official
MindDrive,minddrive,28048,70.0,100.0,False,official
MindDrive,minddrive,28035,70.0,100.0,False,official
MindDrive,minddrive,2802,100.0,100.0,True,official
MindDrive,minddrive,2790,100.0,100.0,True,official
MindDrive,minddrive,27582,100.0,100.0,True,official
MindDrive,minddrive,27532,43.969285,100.0,False,official
MindDrive,minddrive,27529,100.0,100.0,True,official
MindDrive,minddrive,27515,100.0,100.0,True,official
MindDrive,minddrive,27506,60.0,100.0,False,official
MindDrive,minddrive,27494,100.0,100.0,True,official
MindDrive,minddrive,2715,100.0,100.0,True,official
MindDrive,minddrive,2709,100.0,100.0,True,official
MindDrive,minddrive,27018,60.0,100.0,False,official
MindDrive,minddrive,26990,70.0,100.0,False,official
MindDrive,minddrive,26966,60.0,100.0,False,official
MindDrive,minddrive,26956,60.0,100.0,False,official
MindDrive,minddrive,26950,100.0,100.0,True,official
MindDrive,minddrive,26944,100.0,100.0,True,official
MindDrive,minddrive,2668,100.0,100.0,True,official
MindDrive,minddrive,2664,100.0,100.0,True,official
MindDrive,minddrive,26458,34.767852,62.63,False,official
MindDrive,minddrive,26456,100.0,100.0,True,official
MindDrive,minddrive,2643,100.0,100.0,True,official
MindDrive,minddrive,26435,0.9,1.5,False,official
MindDrive,minddrive,26418,100.0,100.0,True,official
MindDrive,minddrive,26408,60.0,100.0,False,official
MindDrive,minddrive,26406,100.0,100.0,True,official
MindDrive,minddrive,26405,100.0,100.0,True,official
MindDrive,minddrive,26401,100.0,100.0,True,official
MindDrive,minddrive,26396,60.0,100.0,False,official
MindDrive,minddrive,26394,3.813304,100.0,False,official
MindDrive,minddrive,26393,1.52,1.52,False,official
MindDrive,minddrive,2606,100.0,100.0,True,official
MindDrive,minddrive,25975,100.0,100.0,True,official
MindDrive,minddrive,25968,100.0,100.0,True,official
MindDrive,minddrive,25955,100.0,100.0,True,official
MindDrive,minddrive,25951,100.0,100.0,True,official
MindDrive,minddrive,25928,100.0,100.0,True,official
MindDrive,minddrive,25896,100.0,100.0,True,official
MindDrive,minddrive,25865,100.0,100.0,True,official
MindDrive,minddrive,25863,100.0,100.0,True,official
MindDrive,minddrive,25857,100.0,100.0,True,official
MindDrive,minddrive,25854,60.0,100.0,False,official
MindDrive,minddrive,25845,100.0,100.0,True,official
MindDrive,minddrive,2554,60.0,100.0,False,official
MindDrive,minddrive,25439,100.0,100.0,True,official
MindDrive,minddrive,25424,42.25,100.0,False,official
MindDrive,minddrive,2539,100.0,100.0,True,official
MindDrive,minddrive,25383,100.0,100.0,True,official
MindDrive,minddrive,25381,100.0,100.0,True,official
MindDrive,minddrive,25378,70.0,100.0,False,official
MindDrive,minddrive,25358,100.0,100.0,True,official
MindDrive,minddrive,2534,100.0,100.0,True,official
MindDrive,minddrive,25318,100.0,100.0,True,official
MindDrive,minddrive,25300,100.0,100.0,True,official
MindDrive,minddrive,2513,100.0,100.0,True,official
MindDrive,minddrive,2509,100.0,100.0,True,official
MindDrive,minddrive,24841,42.198,64.92,False,official
MindDrive,minddrive,24816,100.0,100.0,True,official
MindDrive,minddrive,24795,16.4775,100.0,False,official
MindDrive,minddrive,24785,100.0,100.0,True,official
MindDrive,minddrive,24784,100.0,100.0,True,official
MindDrive,minddrive,24781,100.0,100.0,True,official
MindDrive,minddrive,24759,100.0,100.0,True,official
MindDrive,minddrive,24757,100.0,100.0,True,official
MindDrive,minddrive,24367,100.0,100.0,True,official
MindDrive,minddrive,24340,42.393,65.22,False,official
MindDrive,minddrive,24333,100.0,100.0,True,official
MindDrive,minddrive,24330,100.0,100.0,True,official
MindDrive,minddrive,24294,50.0,100.0,False,official
MindDrive,minddrive,24258,100.0,100.0,True,official
MindDrive,minddrive,24252,100.0,100.0,True,official
MindDrive,minddrive,24240,36.0,100.0,False,official
MindDrive,minddrive,24224,100.0,100.0,True,official
MindDrive,minddrive,24211,100.0,100.0,True,official
MindDrive,minddrive,24206,38.32,38.32,False,official
MindDrive,minddrive,2416,100.0,100.0,True,official
MindDrive,minddrive,24098,94.12,94.12,False,official
MindDrive,minddrive,24092,100.0,100.0,True,official
MindDrive,minddrive,24078,30.279803,56.81,False,official
MindDrive,minddrive,24071,60.0,100.0,False,official
MindDrive,minddrive,24041,100.0,100.0,False,official
MindDrive,minddrive,2403,87.985525,100.0,False,official
MindDrive,minddrive,2397,100.0,100.0,True,official
MindDrive,minddrive,23930,97.24,97.24,False,official
MindDrive,minddrive,23918,60.0,100.0,False,official
MindDrive,minddrive,23910,93.15,93.15,False,official
MindDrive,minddrive,2390,100.0,100.0,True,official
MindDrive,minddrive,23901,100.0,100.0,False,official
MindDrive,minddrive,23771,100.0,100.0,True,official
MindDrive,minddrive,2373,70.0,100.0,False,official
MindDrive,minddrive,23700,35.223842,60.29,False,official
MindDrive,minddrive,23695,59.610019,100.0,False,official
MindDrive,minddrive,23670,100.0,100.0,False,official
MindDrive,minddrive,23659,60.0,100.0,False,official
MindDrive,minddrive,2286,100.0,100.0,True,official
MindDrive,minddrive,2283,100.0,100.0,True,official
MindDrive,minddrive,2273,36.096796,88.35,False,official
MindDrive,minddrive,2215,100.0,100.0,True,official
MindDrive,minddrive,2204,100.0,100.0,True,official
MindDrive,minddrive,2201,36.0,100.0,False,official
MindDrive,minddrive,2164,80.0,100.0,False,official
MindDrive,minddrive,2144,44.060232,70.47,False,official
MindDrive,minddrive,2143,31.62,52.7,False,official
MindDrive,minddrive,2129,23.469681,100.0,False,official
MindDrive,minddrive,2127,15.11352,69.97,False,official
MindDrive,minddrive,2115,16.826176,59.81,False,official
MindDrive,minddrive,20920,28.5805,43.97,False,official
MindDrive,minddrive,2091,28.8,100.0,False,official
MindDrive,minddrive,2086,48.0,100.0,False,official
MindDrive,minddrive,2084,100.0,100.0,True,official
MindDrive,minddrive,2082,100.0,100.0,True,official
MindDrive,minddrive,2050,60.0,100.0,False,official
MindDrive,minddrive,1956,60.0,100.0,False,official
MindDrive,minddrive,1852,60.0,100.0,False,official
MindDrive,minddrive,18356,100.0,100.0,True,official
MindDrive,minddrive,1833,65.0,100.0,False,official
MindDrive,minddrive,18311,100.0,100.0,True,official
MindDrive,minddrive,18305,100.0,100.0,True,official
MindDrive,minddrive,1825,28.5805,43.97,False,official
MindDrive,minddrive,18252,100.0,100.0,True,official
MindDrive,minddrive,1792,100.0,100.0,True,official
MindDrive,minddrive,1790,100.0,100.0,True,official
MindDrive,minddrive,17752,100.0,100.0,True,official
MindDrive,minddrive,1773,100.0,100.0,True,official
MindDrive,minddrive,17655,100.0,100.0,True,official
MindDrive,minddrive,17635,22.693999,100.0,False,official
MindDrive,minddrive,17598,100.0,100.0,True,official
MindDrive,minddrive,17569,100.0,100.0,True,official
MindDrive,minddrive,17563,100.0,100.0,True,official
MindDrive,minddrive,1711,100.0,100.0,True,official
MindDrive,minddrive,14909,100.0,100.0,True,official
MindDrive,minddrive,14862,100.0,100.0,True,official
MindDrive,minddrive,14842,100.0,100.0,True,official
MindDrive,minddrive,14194,100.0,100.0,True,official
MindDrive,minddrive,11755,60.0,100.0,False,official
MindDrive,minddrive,11715,60.0,100.0,False,official
MindDrive,minddrive,11381,100.0,100.0,True,official
MindDrive,minddrive,10857,32.289374,100.0,False,official
MindDrive-3B,minddrive3b,4937,60.0,100.0,False,official
MindDrive-3B,minddrive3b,4683,100.0,100.0,True,official
MindDrive-3B,minddrive3b,4669,100.0,100.0,True,official
MindDrive-3B,minddrive3b,4468,100.0,100.0,True,official
MindDrive-3B,minddrive3b,4183,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3936,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3905,80.0,100.0,False,official
MindDrive-3B,minddrive3b,3904,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3890,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3876,98.362964,100.0,False,official
MindDrive-3B,minddrive3b,3869,70.0,100.0,False,official
MindDrive-3B,minddrive3b,3865,11.77085,25.87,False,official
MindDrive-3B,minddrive3b,3813,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3800,100.0,100.0,False,official
MindDrive-3B,minddrive3b,3785,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3749,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3737,25.0,100.0,False,official
MindDrive-3B,minddrive3b,3731,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3717,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3712,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3708,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3697,65.0,100.0,False,official
MindDrive-3B,minddrive3b,3676,92.520545,100.0,False,official
MindDrive-3B,minddrive3b,3670,60.0,100.0,False,official
MindDrive-3B,minddrive3b,3666,42.25,100.0,False,official
MindDrive-3B,minddrive3b,3575,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3572,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3564,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3561,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3540,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3520,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3514,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3482,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3476,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3472,93.94238,100.0,False,official
MindDrive-3B,minddrive3b,3464,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3457,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3436,46.368,77.28,False,official
MindDrive-3B,minddrive3b,3410,34.308,57.18,False,official
MindDrive-3B,minddrive3b,3380,70.0,100.0,False,official
MindDrive-3B,minddrive3b,3378,70.0,100.0,False,official
MindDrive-3B,minddrive3b,3373,70.0,100.0,False,official
MindDrive-3B,minddrive3b,3364,42.0,100.0,False,official
MindDrive-3B,minddrive3b,3307,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3255,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3248,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3189,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3184,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3178,65.0,100.0,False,official
MindDrive-3B,minddrive3b,3144,86.505562,100.0,False,official
MindDrive-3B,minddrive3b,3100,100.0,100.0,True,official
MindDrive-3B,minddrive3b,3099,65.0,100.0,False,official
MindDrive-3B,minddrive3b,3093,100.0,100.0,True,official
