scope,judge,n,delta,lo,hi,model,gate,source
all,ADE dec1-9,17389,0.1276957839727401,0.1071197958401307,0.1508354495660389,cinque,g1,stBs0
all,ADE pre_onset dec1-9,1245,0.2181189358234405,0.1341044518122081,0.3166235088633831,cinque,g1,stBs0
Pedestrians,RFS (rater),52,-0.0136754844221421,-0.283257232735249,0.2372597471803297,cinque,g1,stBs0
Pedestrians,ADE dec1-9,1637,0.1194353774189949,0.0683771715971265,0.1796033982025217,cinque,g1,stBs0
Pedestrians,ADE pre_onset dec1-9,83,0.2660417556762695,-0.0432764670867601,0.7763953525539149,cinque,g1,stBs0
Cyclists,RFS (rater),71,-0.0446795749762537,-0.245270584362542,0.1272288270098771,cinque,g1,stBs0
Cyclists,ADE dec1-9,2326,0.0942317694425582,0.0640466140047174,0.1275847529132941,cinque,g1,stBs0
Cyclists,ADE pre_onset dec1-9,206,0.1714847832918167,0.0460062742785171,0.3491574613217544,cinque,g1,stBs0
Cut_ins,RFS (rater),20,-0.0028554063861657,-0.2211284522235604,0.2583390947104549,cinque,g1,stBs0
Cut_ins,ADE dec1-9,724,0.0913831293582916,0.0500700345267167,0.1448751215971203,cinque,g1,stBs0
Cut_ins,ADE pre_onset dec1-9,16,0.0781949311494827,-0.1343405502183096,0.290395926026737,cinque,g1,stBs0
FOD,RFS (rater),78,-0.046217566056114,-0.1572942753729337,0.0515260462174388,cinque,g1,stBs0
FOD,ADE dec1-9,3175,0.1295085847377777,0.0931110731622294,0.1719291352042355,cinque,g1,stBs0
FOD,ADE pre_onset dec1-9,252,0.4265843331813812,0.1339728848252134,0.7580121389509582,cinque,g1,stBs0
Intersections,RFS (rater),116,-0.0281038076140204,-0.218807501489617,0.1493779310851544,cinque,g1,stBs0
Intersections,ADE dec1-9,4299,0.1864513158798217,0.1264445319853518,0.2632539007200138,cinque,g1,stBs0
Intersections,ADE pre_onset dec1-9,301,0.0965500399470329,0.0128237069829228,0.1980174550365039,cinque,g1,stBs0
all,RFS (rater),478,0.0005902250901941,-0.0109091651874855,0.0106107307901991,cinque,g3,stBs0
all,ADE dec1-9,17389,0.0003843794693239,-7.218055760122142e-05,0.0009193106342984,cinque,g3,stBs0
all,ADE pre_onset dec1-9,1245,0.0006020850269123,-0.0006156283169046,0.0019921120490736,cinque,g3,stBs0
Pedestrians,RFS (rater),52,0.0,0.0,0.0,cinque,g3,stBs0
Pedestrians,ADE dec1-9,1637,5.862582838744856e-05,-0.0007164476835252,0.0011158263042589,cinque,g3,stBs0
Pedestrians,ADE pre_onset dec1-9,83,-0.0007094891625456,-0.0016918333179979,0.0,cinque,g3,stBs0
Cyclists,RFS (rater),71,0.0195533976724756,0.0,0.0586601930174268,cinque,g3,stBs0
Cyclists,ADE dec1-9,2326,7.80391346779652e-05,-0.0014508063012824,0.0013803974100612,cinque,g3,stBs0
Cyclists,ADE pre_onset dec1-9,206,0.0028206347487866,-3.4968058268229164e-05,0.0096485357277329,cinque,g3,stBs0
Cut_ins,RFS (rater),20,0.0,0.0,0.0,cinque,g3,stBs0
Cut_ins,ADE dec1-9,724,0.0009506720234639,-0.0004995201864344,0.0030328031892201,cinque,g3,stBs0
Cut_ins,ADE pre_onset dec1-9,16,-0.0097127705812454,-0.0245375256789358,0.0,cinque,g3,stBs0
FOD,RFS (rater),78,0.0,0.0,0.0,cinque,g3,stBs0
FOD,ADE dec1-9,3175,0.0002187815553043,-0.0001976784304397,0.0006736630459384,cinque,g3,stBs0
FOD,ADE pre_onset dec1-9,252,-6.402283906936646e-05,-0.0010633586295129,0.0008070002890772,cinque,g3,stBs0
Intersections,RFS (rater),116,0.0010924912141088,-1.952386579627397e-05,0.0032969975081227,cinque,g3,stBs0
Intersections,ADE dec1-9,4299,-0.0003330170293338,-0.0007171432518996,-3.26836694163934e-05,cinque,g3,stBs0
Intersections,ADE pre_onset dec1-9,301,0.0009303850238211,-9.137927794919225e-06,0.0025158562593126,cinque,g3,stBs0
all,RFS (rater),478,0.0031542063450073,-0.0272528521979789,0.0267136494829059,cinque,g2,stBs0
all,ADE dec1-9,17389,0.0170359667390584,0.0082176571279279,0.0310191701028047,cinque,g2,stBs0
all,ADE pre_onset dec1-9,1245,0.0291115324944257,0.008228590988569,0.0553880109237734,cinque,g2,stBs0
Pedestrians,RFS (rater),52,0.0143919118921511,-0.0231491361953473,0.0527250843912246,cinque,g2,stBs0
Pedestrians,ADE dec1-9,1637,0.0169136133044958,0.0042649031075501,0.0321571732421535,cinque,g2,stBs0
Pedestrians,ADE pre_onset dec1-9,83,0.0516300126910209,-0.028572022335887,0.2024467762092941,cinque,g2,stBs0
Cyclists,RFS (rater),71,0.0350682093886109,0.0040742671191363,0.0720000492077741,cinque,g2,stBs0
Cyclists,ADE dec1-9,2326,0.0145790055394172,0.0050674880512712,0.0257086107765821,cinque,g2,stBs0
Cyclists,ADE pre_onset dec1-9,206,0.0475030876696109,-0.0032586421075969,0.1522759637729734,cinque,g2,stBs0
Cut_ins,RFS (rater),20,-0.0287427549748655,-0.0797178040408871,0.0146963917448582,cinque,g2,stBs0
Cut_ins,ADE dec1-9,724,0.0122995031997561,0.0022110126651797,0.0238661113999218,cinque,g2,stBs0
Cut_ins,ADE pre_onset dec1-9,16,0.0037032142281532,-0.041663646697998,0.0393954164841595,cinque,g2,stBs0
FOD,RFS (rater),78,0.0113230915474127,-0.0143879575034879,0.0395191244483721,cinque,g2,stBs0
FOD,ADE dec1-9,3175,0.0121277868747711,0.0019130670796355,0.0249097209944675,cinque,g2,stBs0
FOD,ADE pre_onset dec1-9,252,0.0597659684717655,0.0054860993761625,0.1434812935001916,cinque,g2,stBs0
Intersections,RFS (rater),116,-0.0382040312531323,-0.1555659220084845,0.0482169437548171,cinque,g2,stBs0
Intersections,ADE dec1-9,4299,0.0370751321315765,0.0072695592068295,0.090084645085259,cinque,g2,stBs0
Intersections,ADE pre_onset dec1-9,301,0.0047313668765127,-0.010023651671089,0.0206260044877976,cinque,g2,stBs0
all,RFS (rater),478,0.0166649753093557,0.0002738274105293,0.032728389283949,cinque,c2,stBs0
all,ADE dec1-9,17389,0.0076623242348432,0.0044653362660581,0.0110009103434003,cinque,c2,stBs0
all,ADE pre_onset dec1-9,1245,0.019388910382986,0.006733181820157,0.0329772334212246,cinque,c2,stBs0
Pedestrians,RFS (rater),52,0.0197688030312605,-0.0203863774514531,0.061165355611925,cinque,c2,stBs0
Pedestrians,ADE dec1-9,1637,0.0060587120242416,-0.0014098618316813,0.0146742930490941,cinque,c2,stBs0
Pedestrians,ADE pre_onset dec1-9,83,0.016955005005002,-0.0243473097349453,0.081165468682838,cinque,c2,stBs0
Cyclists,RFS (rater),71,0.0222842941655049,-0.0027762381607869,0.0518355701235219,cinque,c2,stBs0
Cyclists,ADE dec1-9,2326,0.0074605359695851,0.0018088639017248,0.0129812268346287,cinque,c2,stBs0
Cyclists,ADE pre_onset dec1-9,206,0.0171688664704561,-0.0019450792106029,0.044864942060457,cinque,c2,stBs0
Cut_ins,RFS (rater),20,-0.0142063954492124,-0.0723489978249534,0.0431965431635407,cinque,c2,stBs0
Cut_ins,ADE dec1-9,724,0.004902078770101,-0.0027773690189097,0.012802124828375,cinque,c2,stBs0
Cut_ins,ADE pre_onset dec1-9,16,0.0097309127449989,-0.02658212184906,0.041261448579676,cinque,c2,stBs0
FOD,RFS (rater),78,0.0141502262547261,-0.0097577771791621,0.0375133342004486,cinque,c2,stBs0
FOD,ADE dec1-9,3175,0.0088839307427406,0.0024101175074423,0.0158950154509506,cinque,c2,stBs0
FOD,ADE pre_onset dec1-9,252,0.0496098883450031,0.0085127414859186,0.0939315718254017,cinque,c2,stBs0
Intersections,RFS (rater),116,0.0242068472457018,-0.0312514119223405,0.0766923785752874,cinque,c2,stBs0
Intersections,ADE dec1-9,4299,0.0151820145547389,0.0067824567381272,0.0250883856790156,cinque,c2,stBs0
Intersections,ADE pre_onset dec1-9,301,0.0078400541096925,-0.0068681599226721,0.0251635811259606,cinque,c2,stBs0
all,RFS (rater),478,0.0185870280649302,-0.0520083982687025,0.0867067859818798,lebowski,none,stBs0
all,ADE dec1-9,17389,0.1689673811197281,0.1497377439814763,0.1888093577162083,lebowski,none,stBs0
all,ADE pre_onset dec1-9,1245,0.093006283044815,0.0342243226110098,0.155901875424258,lebowski,none,stBs0
Pedestrians,RFS (rater),52,0.1043556409471727,-0.0828646580086182,0.2953560917781755,lebowski,none,stBs0
Pedestrians,ADE dec1-9,1637,0.0984816029667854,0.0603197862786809,0.13574605482261,lebowski,none,stBs0
Pedestrians,ADE pre_onset dec1-9,83,0.0136835230514407,-0.1668038140995693,0.2061631789664227,lebowski,none,stBs0
Cyclists,RFS (rater),71,0.0435981565365578,-0.0897470281795244,0.1957902328757059,lebowski,none,stBs0
Cyclists,ADE dec1-9,2326,0.1592441648244857,0.1078024766150595,0.2171841273070205,lebowski,none,stBs0
Cyclists,ADE pre_onset dec1-9,206,0.0881408751010894,-0.0471626293099542,0.2775543080074061,lebowski,none,stBs0
Cut_ins,RFS (rater),20,-0.2749166919185264,-0.6320512353158241,0.0471230518749363,lebowski,none,stBs0
Cut_ins,ADE dec1-9,724,0.134265661239624,0.0773175191672744,0.191282556753778,lebowski,none,stBs0
Cut_ins,ADE pre_onset dec1-9,16,0.1525804698467254,-0.2036580660126426,0.5914478091632619,lebowski,none,stBs0
FOD,RFS (rater),78,-0.0138713059907317,-0.2168988061224255,0.1862851709258648,lebowski,none,stBs0
FOD,ADE dec1-9,3175,0.1748113334178924,0.1280861457951483,0.226331427293282,lebowski,none,stBs0
FOD,ADE pre_onset dec1-9,252,0.109047882258892,0.0195290518128815,0.1990625538782453,lebowski,none,stBs0
Intersections,RFS (rater),116,0.0360443223119141,-0.1297530080713864,0.1961055911841138,lebowski,none,stBs0
Intersections,ADE dec1-9,4299,0.2148831933736801,0.1735461211621299,0.2596748084860523,lebowski,none,stBs0
Intersections,ADE pre_onset dec1-9,301,0.0398071631789207,-0.0429703634660076,0.1393127622669275,lebowski,none,stBs0
all,RFS (rater),478,0.0483324078208029,-0.0052042786404436,0.1005062584500129,lebowski,g1,stBs0
all,ADE dec1-9,17389,0.0783067047595977,0.0665772521097828,0.0904289376094476,lebowski,g1,stBs0
all,ADE pre_onset dec1-9,1245,0.0584060177206993,0.0131417813363157,0.1050117999474189,lebowski,g1,stBs0
Pedestrians,RFS (rater),52,0.0910335357054711,-0.0237639435745436,0.2157153830998774,lebowski,g1,stBs0
Pedestrians,ADE dec1-9,1637,0.0461194813251495,0.0205238896269735,0.0698971140419704,lebowski,g1,stBs0
Pedestrians,ADE pre_onset dec1-9,83,0.0062438063323497,-0.151659022350818,0.1686172724463276,lebowski,g1,stBs0
Cyclists,RFS (rater),71,0.0757582983349105,-0.0331007361075067,0.213191432441411,lebowski,g1,stBs0
Cyclists,ADE dec1-9,2326,0.0800284668803215,0.0515247330115827,0.1109621819534585,lebowski,g1,stBs0
Cyclists,ADE pre_onset dec1-9,206,0.0624653697013855,-0.0464685936031187,0.2132324634364287,lebowski,g1,stBs0
Cut_ins,RFS (rater),20,-0.1156714275696901,-0.3283041706555838,0.1050332751721335,lebowski,g1,stBs0
Cut_ins,ADE dec1-9,724,0.0609917417168617,0.0308166186670079,0.0913558760246441,lebowski,g1,stBs0
Cut_ins,ADE pre_onset dec1-9,16,0.0619946531951427,-0.3220538767901333,0.4040719611304147,lebowski,g1,stBs0
FOD,RFS (rater),78,0.058006494963036,-0.0628781055548569,0.1802231303738391,lebowski,g1,stBs0
FOD,ADE dec1-9,3175,0.0682720616459846,0.0420384287769412,0.0965333875931775,lebowski,g1,stBs0
FOD,ADE pre_onset dec1-9,252,0.0842770114541053,0.0053098450511903,0.1650298996657271,lebowski,g1,stBs0
Intersections,RFS (rater),116,0.0650341817566384,-0.0671187093948534,0.1946445735994282,lebowski,g1,stBs0
Intersections,ADE dec1-9,4299,0.1040418893098831,0.0772779476322245,0.133345004525314,lebowski,g1,stBs0
Intersections,ADE pre_onset dec1-9,301,0.0220523755997419,-0.0472069820463563,0.1070688426149984,lebowski,g1,stBs0
all,RFS (rater),478,0.0075940158152873,0.0011199404385158,0.0179016367357513,lebowski,g3,stBs0
all,ADE dec1-9,17389,0.0020278163719922,0.0008203076944985,0.0033651254825796,lebowski,g3,stBs0
all,ADE pre_onset dec1-9,1245,-0.0018430721247568,-0.0056516194962377,0.0014882786781475,lebowski,g3,stBs0
Pedestrians,RFS (rater),52,0.0012984623312042,-0.0024357236881941,0.0064112740247239,lebowski,g3,stBs0
Pedestrians,ADE dec1-9,1637,0.0028634835034608,0.000392928310611,0.0061994698849365,lebowski,g3,stBs0
Pedestrians,ADE pre_onset dec1-9,83,0.0029446627013385,-0.0027788326179052,0.0136473332795985,lebowski,g3,stBs0
Cyclists,RFS (rater),71,-0.0006340370283848,-0.0036061461428077,0.0017040350576533,lebowski,g3,stBs0
Cyclists,ADE dec1-9,2326,0.0032860634382814,-0.0006979037154828,0.0084810763446986,lebowski,g3,stBs0
Cyclists,ADE pre_onset dec1-9,206,-0.0004632866475731,-0.001461800867316,0.000144332700542,lebowski,g3,stBs0
Cut_ins,RFS (rater),20,0.0,0.0,0.0,lebowski,g3,stBs0
Cut_ins,ADE dec1-9,724,0.0003660173097159,-0.0007138982874352,0.0015224665718309,lebowski,g3,stBs0
Cut_ins,ADE pre_onset dec1-9,16,-0.0088483020663261,-0.0223536052201923,0.0,lebowski,g3,stBs0
FOD,RFS (rater),78,0.0016883681316243,-0.00052082556889,0.0055859299637632,lebowski,g3,stBs0
FOD,ADE dec1-9,3175,0.0014476487413048,-0.0006962585800154,0.0044888710012364,lebowski,g3,stBs0
FOD,ADE pre_onset dec1-9,252,-0.002817807951942,-0.0103803679980981,0.0005535143519498,lebowski,g3,stBs0
Intersections,RFS (rater),116,-0.0004998525455303,-0.0014995576365911,0.0,lebowski,g3,stBs0
Intersections,ADE dec1-9,4299,0.000704530684743,-0.0011562017610262,0.0027763455161867,lebowski,g3,stBs0
Intersections,ADE pre_onset dec1-9,301,-0.0096061220392584,-0.0216637087428356,-0.0010696737396645,lebowski,g3,stBs0
all,RFS (rater),478,0.0083321907455361,-0.003291831684772,0.0198087226741509,lebowski,g2,stBs0
all,ADE dec1-9,17389,0.0123036168515682,0.0075075035586163,0.0183498172585913,lebowski,g2,stBs0
all,ADE pre_onset dec1-9,1245,0.0021196564193814,-0.0066390898956242,0.0120103675428234,lebowski,g2,stBs0
Pedestrians,RFS (rater),52,0.0193419484266028,-0.0116338656371261,0.05086809475405,lebowski,g2,stBs0
Pedestrians,ADE dec1-9,1637,0.0102804275229573,0.0030655595909683,0.017821698745996,lebowski,g2,stBs0
Pedestrians,ADE pre_onset dec1-9,83,0.0143642397597432,-0.006167886229111,0.0411249917067055,lebowski,g2,stBs0
Cyclists,RFS (rater),71,-0.0010763876923143,-0.0423832352772706,0.0323865324117781,lebowski,g2,stBs0
Cyclists,ADE dec1-9,2326,0.0185348894447088,0.0083897495032456,0.0309455183643968,lebowski,g2,stBs0
Cyclists,ADE pre_onset dec1-9,206,-0.0009655020548962,-0.0228802794958144,0.0310904186890986,lebowski,g2,stBs0
Cut_ins,RFS (rater),20,-0.0149190503548855,-0.0593403810327223,0.0326397321469543,lebowski,g2,stBs0
Cut_ins,ADE dec1-9,724,0.0049571092240512,-0.0031684452084773,0.0134161727737918,lebowski,g2,stBs0
Cut_ins,ADE pre_onset dec1-9,16,0.0070263743400573,-0.1255219795487143,0.1077972615466398,lebowski,g2,stBs0
FOD,RFS (rater),78,0.0115916028134002,-0.0103520003636914,0.0359897977893321,lebowski,g2,stBs0
FOD,ADE dec1-9,3175,0.0080819725990295,0.0003775217098671,0.0162909379652881,lebowski,g2,stBs0
FOD,ADE pre_onset dec1-9,252,-0.0007893660804256,-0.0134580592813535,0.0100025300075082,lebowski,g2,stBs0
Intersections,RFS (rater),116,0.011895956856683,-0.0117840951147808,0.0367463892321897,lebowski,g2,stBs0
Intersections,ADE dec1-9,4299,0.0215481892228126,0.0076587954717854,0.0433731508449097,lebowski,g2,stBs0
Intersections,ADE pre_onset dec1-9,301,-0.0081404820084571,-0.022199784353211,0.0072886279517459,lebowski,g2,stBs0
all,RFS (rater),478,0.0053504102177909,-0.0089007004410142,0.0187476027372445,lebowski,c2,stBs0
all,ADE dec1-9,17389,0.0065582077950239,0.0040085326099216,0.009138127723307,lebowski,c2,stBs0
all,ADE pre_onset dec1-9,1245,0.0032630315981805,-0.005518794551642,0.0124272704594661,lebowski,c2,stBs0
Pedestrians,RFS (rater),52,0.0297010558526175,0.0095171302238416,0.0534381678919125,lebowski,c2,stBs0
Pedestrians,ADE dec1-9,1637,0.0010285882744938,-0.004825965727001,0.0062851199541201,lebowski,c2,stBs0
Pedestrians,ADE pre_onset dec1-9,83,-0.0029342656489461,-0.0326530633444943,0.0278701596090934,lebowski,c2,stBs0
Cyclists,RFS (rater),71,0.0118101587077921,-0.0249725622397914,0.0471520202693593,lebowski,c2,stBs0
Cyclists,ADE dec1-9,2326,0.0099013876169919,0.0039128510526595,0.0161054734849495,lebowski,c2,stBs0
Cyclists,ADE pre_onset dec1-9,206,-0.0081525081768631,-0.0188820512139184,0.0050643036213102,lebowski,c2,stBs0
Cut_ins,RFS (rater),20,-0.04296998888692,-0.1206057978025436,0.0135240139407459,lebowski,c2,stBs0
Cut_ins,ADE dec1-9,724,0.0021990060340613,-0.0042960810405638,0.0088614517331325,lebowski,c2,stBs0
Cut_ins,ADE pre_onset dec1-9,16,0.0044579245150089,-0.111658437685533,0.0896147489547729,lebowski,c2,stBs0
FOD,RFS (rater),78,0.0093665249050131,-0.0133739674956291,0.031194302767193,lebowski,c2,stBs0
FOD,ADE dec1-9,3175,0.0053614475764334,-0.0005335300801283,0.0116799816466909,lebowski,c2,stBs0
FOD,ADE pre_onset dec1-9,252,0.0086140520870685,-0.0053789704568114,0.022458087059054,lebowski,c2,stBs0
Intersections,RFS (rater),116,0.0036515040631753,-0.0359385164444633,0.0375649861608635,lebowski,c2,stBs0
Intersections,ADE dec1-9,4299,0.0122189437970519,0.00633849251166,0.0182397613098572,lebowski,c2,stBs0
Intersections,ADE pre_onset dec1-9,301,-0.0023436341434717,-0.0151738843597087,0.0129529580998969,lebowski,c2,stBs0
all,RFS (rater),478,-0.0426259296103215,-0.129766432750275,0.0432937651708784,cinque,none,stBs1
all,ADE dec1-9,17389,0.1934982985258102,0.169228282657277,0.2186711075971129,cinque,none,stBs1
all,ADE pre_onset dec1-9,1245,0.2601306736469269,0.1619125993513174,0.3747249939139834,cinque,none,stBs1
Pedestrians,RFS (rater),52,-0.0208541210094588,-0.3084069737787481,0.2680347260051818,cinque,none,stBs1
Pedestrians,ADE dec1-9,1637,0.1645416021347046,0.1006941738384998,0.2412443667551259,cinque,none,stBs1
Pedestrians,ADE pre_onset dec1-9,83,0.2218624651432037,-0.0225621507023537,0.5992965993217446,cinque,none,stBs1
Cyclists,RFS (rater),71,-0.0465867904991182,-0.2783318067421244,0.1457850004227025,cinque,none,stBs1
Cyclists,ADE dec1-9,2326,0.1558233499526977,0.1171492870646009,0.1962664649530566,cinque,none,stBs1
Cyclists,ADE pre_onset dec1-9,206,0.1679618805646896,0.014326251676337,0.3858396803098787,cinque,none,stBs1
Cut_ins,RFS (rater),20,0.1144560390718629,-0.1592887136565385,0.4640072721520317,cinque,none,stBs1
Cut_ins,ADE dec1-9,724,0.1412655264139175,0.0904662263241123,0.206656990039895,cinque,none,stBs1
Cut_ins,ADE pre_onset dec1-9,16,0.0805155485868454,-0.1097750152860369,0.3012219918401618,cinque,none,stBs1
FOD,RFS (rater),78,-0.1141876784004829,-0.2506766787998573,0.0084698842043224,cinque,none,stBs1
FOD,ADE dec1-9,3175,0.2099192589521408,0.1624815652811137,0.2642144229961422,cinque,none,stBs1
FOD,ADE pre_onset dec1-9,252,0.5702517628669739,0.2191312019702002,0.9651788358338914,cinque,none,stBs1
Intersections,RFS (rater),116,-0.0383512186463119,-0.2498755459030062,0.1707198508953887,cinque,none,stBs1
Intersections,ADE dec1-9,4299,0.2599358260631561,0.1967126251598394,0.3350824798299937,cinque,none,stBs1
Intersections,ADE pre_onset dec1-9,301,0.112858235836029,0.0140046047490422,0.2298210846625594,cinque,none,stBs1
all,RFS (rater),478,-0.0111300273413221,-0.0896887240061449,0.0661730954145807,cinque,g1,stBs1
all,ADE dec1-9,17389,0.128299131989479,0.1080124741511036,0.1506350976089648,cinque,g1,stBs1
all,ADE pre_onset dec1-9,1245,0.2351962774991989,0.143637945609506,0.3459455226248281,cinque,g1,stBs1
Pedestrians,RFS (rater),52,0.0311059940645009,-0.1984245577985519,0.2803112936157979,cinque,g1,stBs1
Pedestrians,ADE dec1-9,1637,0.1146679073572158,0.0643255186975739,0.1770030959777339,cinque,g1,stBs1
Pedestrians,ADE pre_onset dec1-9,83,0.2140308022499084,-0.0216698351610977,0.5809062481485202,cinque,g1,stBs1
Cyclists,RFS (rater),71,-0.0324411380317146,-0.2611615846735357,0.1565766953937796,cinque,g1,stBs1
Cyclists,ADE dec1-9,2326,0.0933001115918159,0.0651736620934168,0.1233892575843871,cinque,g1,stBs1
Cyclists,ADE pre_onset dec1-9,206,0.1253388822078704,0.0084098316994046,0.2728605535228133,cinque,g1,stBs1
Cut_ins,RFS (rater),20,0.128918120406052,-0.1318412844224223,0.4738661660362938,cinque,g1,stBs1
Cut_ins,ADE dec1-9,724,0.0926158353686332,0.0509205848807334,0.1470875805708736,cinque,g1,stBs1
Cut_ins,ADE pre_onset dec1-9,16,0.0807498097419738,-0.08926979133061,0.2854242764021221,cinque,g1,stBs1
FOD,RFS (rater),78,-0.0721796065472858,-0.1920564100365375,0.0358775209825197,cinque,g1,stBs1
FOD,ADE dec1-9,3175,0.1385286748409271,0.0953416969552989,0.1897839292375487,cinque,g1,stBs1
FOD,ADE pre_onset dec1-9,252,0.5430318713188171,0.1958129754629655,0.9366601191249236,cinque,g1,stBs1
Intersections,RFS (rater),116,-0.0156078724789343,-0.2057017647046632,0.1676846685973274,cinque,g1,stBs1
Intersections,ADE dec1-9,4299,0.1815165430307388,0.1271889216448866,0.2510515745397867,cinque,g1,stBs1
Intersections,ADE pre_onset dec1-9,301,0.1180394813418388,0.0269328820842145,0.2280174210560563,cinque,g1,stBs1
all,RFS (rater),478,-0.0026200339260475,-0.0161900890685345,0.009299948817609,cinque,g3,stBs1
all,ADE dec1-9,17389,0.000472254876513,-4.909722179791682e-07,0.0010137921255094,cinque,g3,stBs1
all,ADE pre_onset dec1-9,1245,0.0001990782184293,-0.0007602860220696,0.0012921586379194,cinque,g3,stBs1
Pedestrians,RFS (rater),52,0.0,0.0,0.0,cinque,g3,stBs1
Pedestrians,ADE dec1-9,1637,0.0005087513127364,-0.0004422284955963,0.0018145053515734,cinque,g3,stBs1
Pedestrians,ADE pre_onset dec1-9,83,-0.0007825432694517,-0.0018201215276469,0.0,cinque,g3,stBs1
Cyclists,RFS (rater),71,0.0192186186245423,0.0,0.0576558558736271,cinque,g3,stBs1
Cyclists,ADE dec1-9,2326,0.0002263979113195,-0.0011791070369965,0.0015594440877209,cinque,g3,stBs1
Cyclists,ADE pre_onset dec1-9,206,0.0022126014810055,-7.07074707629634e-08,0.0075604426772603,cinque,g3,stBs1
Cut_ins,RFS (rater),20,0.0,0.0,0.0,cinque,g3,stBs1
Cut_ins,ADE dec1-9,724,0.000791736645624,-0.000896243394059,0.0028640132411624,cinque,g3,stBs1
Cut_ins,ADE pre_onset dec1-9,16,-0.013587474822998,-0.0343262521844161,0.0,cinque,g3,stBs1
FOD,RFS (rater),78,0.0,0.0,0.0,cinque,g3,stBs1
FOD,ADE dec1-9,3175,0.00025247540907,-0.0002223674861455,0.000824960093505,cinque,g3,stBs1
FOD,ADE pre_onset dec1-9,252,-0.000268073315965,-0.0014527543257648,0.0006386584899579,cinque,g3,stBs1
Intersections,RFS (rater),116,0.0013017422490538,-2.9283878067730275e-05,0.0039345106252291,cinque,g3,stBs1
Intersections,ADE dec1-9,4299,-0.0002630740927997,-0.0007862457890915,0.0001222631485689,cinque,g3,stBs1
Intersections,ADE pre_onset dec1-9,301,0.0010104123502969,-7.172823639404386e-06,0.0028838851004042,cinque,g3,stBs1
all,RFS (rater),478,0.0029277412799579,-0.0221749808784659,0.0241800976039785,cinque,g2,stBs1
all,ADE dec1-9,17389,0.0152114881202578,0.0082900082419685,0.0250799832423186,cinque,g2,stBs1
all,ADE pre_onset dec1-9,1245,0.0272771287709474,0.0055864171038586,0.0541166852008952,cinque,g2,stBs1
Pedestrians,RFS (rater),52,0.005140141252625,-0.0368232091185114,0.046963009847301,cinque,g2,stBs1
Pedestrians,ADE dec1-9,1637,0.0144991818815469,0.0045278424714647,0.0261570761530301,cinque,g2,stBs1
Pedestrians,ADE pre_onset dec1-9,83,0.0401619039475917,-0.0196555834177687,0.1504878801784459,cinque,g2,stBs1
Cyclists,RFS (rater),71,0.0199724430794506,-0.009942308888231,0.0566039044373631,cinque,g2,stBs1
Cyclists,ADE dec1-9,2326,0.0129564702510833,0.0035544200654858,0.0228498125022611,cinque,g2,stBs1
Cyclists,ADE pre_onset dec1-9,206,0.0193928983062505,-0.0354701511679759,0.1030835883682125,cinque,g2,stBs1
Cut_ins,RFS (rater),20,-0.0042916717011502,-0.061594090538172,0.0472742958502861,cinque,g2,stBs1
Cut_ins,ADE dec1-9,724,0.0099957408383488,-0.0005357048957414,0.0219664221596426,cinque,g2,stBs1
Cut_ins,ADE pre_onset dec1-9,16,0.0060547105967998,-0.0274694391659327,0.0411922053286903,cinque,g2,stBs1
FOD,RFS (rater),78,0.0081135760172332,-0.0211137992474746,0.0374102580268568,cinque,g2,stBs1
FOD,ADE dec1-9,3175,0.0148001695051789,0.0022321352945734,0.0307333749431904,cinque,g2,stBs1
FOD,ADE pre_onset dec1-9,252,0.0795694515109062,0.0102460624900544,0.1750549405493219,cinque,g2,stBs1
Intersections,RFS (rater),116,-0.0167254268221023,-0.1088454169111703,0.0575656745305612,cinque,g2,stBs1
Intersections,ADE dec1-9,4299,0.0291921216994524,0.0075258992528708,0.0653300195362494,cinque,g2,stBs1
Intersections,ADE pre_onset dec1-9,301,0.0071244174614548,-0.0092892465630713,0.0245532046289668,cinque,g2,stBs1
all,RFS (rater),478,0.0183231289269708,0.0030131117967241,0.0344445956029202,cinque,c2,stBs1
all,ADE dec1-9,17389,0.0074274893850088,0.0042580875559138,0.0108003560612291,cinque,c2,stBs1
all,ADE pre_onset dec1-9,1245,0.0196424461901187,0.0056531949323031,0.0351551143266498,cinque,c2,stBs1
Pedestrians,RFS (rater),52,0.0169226054880831,-0.0248460893287661,0.0616894316319589,cinque,c2,stBs1
Pedestrians,ADE dec1-9,1637,0.0064582112245261,-0.0010661561353109,0.0155064389000591,cinque,c2,stBs1
Pedestrians,ADE pre_onset dec1-9,83,0.0124066080898046,-0.0226453693364472,0.0620666484085628,cinque,c2,stBs1
Cyclists,RFS (rater),71,0.0174452259008266,-0.0065303674287616,0.04687558794576,cinque,c2,stBs1
Cyclists,ADE dec1-9,2326,0.0063065402209758,0.0006374102255783,0.0117959773733575,cinque,c2,stBs1
Cyclists,ADE pre_onset dec1-9,206,0.0047799353487789,-0.0168690826305104,0.0287762593370854,cinque,c2,stBs1
Cut_ins,RFS (rater),20,0.0143284326794065,-0.055142217401153,0.0910175877666554,cinque,c2,stBs1
Cut_ins,ADE dec1-9,724,0.0035066716372966,-0.0051909373384696,0.0121987261612079,cinque,c2,stBs1
Cut_ins,ADE pre_onset dec1-9,16,0.0093948692083358,-0.0198452983583722,0.041922086163571,cinque,c2,stBs1
FOD,RFS (rater),78,0.017859416821326,-0.0116918363065021,0.0509364992574862,cinque,c2,stBs1
