scope,judge,n,delta,lo,hi,model,head,seed,stats,gate
Intersections,RFS (rater),116,-2.493206665539246,-2.9118608175218963,-2.0741761448036273,lebowski,M-C pair,1,wod-train,none
Intersections,ADE dec1-9,4299,2.5027079582214355,2.3427200170520583,2.6695997359366817,lebowski,M-C pair,1,wod-train,none
Intersections,ADE pre_onset dec1-9,301,1.7539070844650269,1.2397112321094028,2.340539713895587,lebowski,M-C pair,1,wod-train,none
all,RFS (rater),478,-2.927944885868899,-3.157500644959352,-2.7020941486202723,lebowski,M-C hard,1,wod-train,none
all,ADE dec1-9,17389,4.54294490814209,4.423220699579333,4.667391915125443,lebowski,M-C hard,1,wod-train,none
all,ADE pre_onset dec1-9,1245,4.354814529418945,3.912221864938538,4.837432488060575,lebowski,M-C hard,1,wod-train,none
Pedestrians,RFS (rater),52,-3.154422796871956,-3.800072460813439,-2.517643386754245,lebowski,M-C hard,1,wod-train,none
Pedestrians,ADE dec1-9,1637,4.351556301116943,4.000752626580146,4.734058157722011,lebowski,M-C hard,1,wod-train,none
Pedestrians,ADE pre_onset dec1-9,83,3.9821810722351074,2.4905023938347104,5.904397781082054,lebowski,M-C hard,1,wod-train,none
Cyclists,RFS (rater),71,-2.791737794721089,-3.391322825561616,-2.193320099696737,lebowski,M-C hard,1,wod-train,none
Cyclists,ADE dec1-9,2326,4.388956546783447,4.085413703969812,4.709199191062457,lebowski,M-C hard,1,wod-train,none
Cyclists,ADE pre_onset dec1-9,206,4.858479022979736,3.888036618186126,6.050341725629927,lebowski,M-C hard,1,wod-train,none
Cut_ins,RFS (rater),20,-3.5026826764761574,-4.403336573506127,-2.539106475288808,lebowski,M-C hard,1,wod-train,none
Cut_ins,ADE dec1-9,724,4.727814197540283,4.0893774976013715,5.352433867740486,lebowski,M-C hard,1,wod-train,none
Cut_ins,ADE pre_onset dec1-9,16,4.161825656890869,3.5269753081457957,4.921070780072894,lebowski,M-C hard,1,wod-train,none
FOD,RFS (rater),78,-3.006912547764649,-3.6280961569436414,-2.349483105133183,lebowski,M-C hard,1,wod-train,none
FOD,ADE dec1-9,3175,4.534284591674805,4.2553253872821415,4.809641044381775,lebowski,M-C hard,1,wod-train,none
FOD,ADE pre_onset dec1-9,252,3.5756828784942627,2.901024449130623,4.2410349545384625,lebowski,M-C hard,1,wod-train,none
Intersections,RFS (rater),116,-2.885822606158052,-3.3111870328341118,-2.460846941388648,lebowski,M-C hard,1,wod-train,none
Intersections,ADE dec1-9,4299,4.617531776428223,4.395978065198486,4.855502519664288,lebowski,M-C hard,1,wod-train,none
Intersections,ADE pre_onset dec1-9,301,4.569002628326416,3.6342401373192192,5.616839321175172,lebowski,M-C hard,1,wod-train,none
all,RFS (rater),478,-2.5611330649043467,-2.7894551541952413,-2.341315310432294,lebowski,M-C uniform,1,wod-train,none
all,ADE dec1-9,17389,2.871704578399658,2.7889596641365415,2.958079888689489,lebowski,M-C uniform,1,wod-train,none
all,ADE pre_onset dec1-9,1245,2.5252628326416016,2.249410168251495,2.815206778477112,lebowski,M-C uniform,1,wod-train,none
Pedestrians,RFS (rater),52,-3.0645616232858703,-3.6952335761003416,-2.4371658560986242,lebowski,M-C uniform,1,wod-train,none
Pedestrians,ADE dec1-9,1637,2.7297444343566895,2.4973674351130803,2.975979693198526,lebowski,M-C uniform,1,wod-train,none
Pedestrians,ADE pre_onset dec1-9,83,1.947606086730957,1.069976761192367,3.1831045191382374,lebowski,M-C uniform,1,wod-train,none
Cyclists,RFS (rater),71,-2.474913874432521,-3.044926409812137,-1.902946042931487,lebowski,M-C uniform,1,wod-train,none
Cyclists,ADE dec1-9,2326,2.6643996238708496,2.4541054103916164,2.8841245546105663,lebowski,M-C uniform,1,wod-train,none
Cyclists,ADE pre_onset dec1-9,206,2.797496795654297,2.274911471855013,3.384223828908649,lebowski,M-C uniform,1,wod-train,none
Cut_ins,RFS (rater),20,-2.6733357442274106,-3.7884842457033105,-1.5502818319321,lebowski,M-C uniform,1,wod-train,none
Cut_ins,ADE dec1-9,724,2.719101905822754,2.434713782134407,2.994250846025724,lebowski,M-C uniform,1,wod-train,none
Cut_ins,ADE pre_onset dec1-9,16,2.2808837890625,1.5866198629140853,2.9789592027664185,lebowski,M-C uniform,1,wod-train,none
FOD,RFS (rater),78,-2.5902048148712504,-3.1548219280197123,-2.0079071018706283,lebowski,M-C uniform,1,wod-train,none
FOD,ADE dec1-9,3175,2.8873159885406494,2.703256136315907,3.073602168117583,lebowski,M-C uniform,1,wod-train,none
FOD,ADE pre_onset dec1-9,252,2.212313175201416,1.6965074355705032,2.743531541187429,lebowski,M-C uniform,1,wod-train,none
Intersections,RFS (rater),116,-2.5531630215278884,-2.9624758875569377,-2.138342251908305,lebowski,M-C uniform,1,wod-train,none
Intersections,ADE dec1-9,4299,2.986093759536743,2.8180110683930373,3.1637514648113916,lebowski,M-C uniform,1,wod-train,none
Intersections,ADE pre_onset dec1-9,301,2.6612422466278076,2.1417013211508884,3.254057193665314,lebowski,M-C uniform,1,wod-train,none
all,RFS (rater),478,-0.4444658494732616,-0.5819049479411271,-0.30740712698015826,lebowski,student A,1,wod-train,none
all,ADE dec1-9,17389,0.6260959506034851,0.5610156792323503,0.693267030334275,lebowski,student A,1,wod-train,none
all,ADE pre_onset dec1-9,1245,0.21651169657707214,0.13836362515462572,0.3041864303821314,lebowski,student A,1,wod-train,none
Pedestrians,RFS (rater),52,-0.3292298277726931,-0.7507639227123425,0.06696654268202792,lebowski,student A,1,wod-train,none
Pedestrians,ADE dec1-9,1637,0.592166543006897,0.3973941845179097,0.8176987420710413,lebowski,student A,1,wod-train,none
Pedestrians,ADE pre_onset dec1-9,83,0.0717351958155632,-0.05514095004951512,0.2446698434364337,lebowski,student A,1,wod-train,none
Cyclists,RFS (rater),71,-0.743344800328431,-1.158921340333632,-0.37330778210358107,lebowski,student A,1,wod-train,none
Cyclists,ADE dec1-9,2326,0.6229183673858643,0.4719741669099544,0.7941807812683702,lebowski,student A,1,wod-train,none
Cyclists,ADE pre_onset dec1-9,206,0.41473203897476196,0.14097269591793227,0.7243154481897748,lebowski,student A,1,wod-train,none
Cut_ins,RFS (rater),20,-0.49446144018254723,-1.1380191519762157,-0.04665958694099235,lebowski,student A,1,wod-train,none
Cut_ins,ADE dec1-9,724,0.5701389908790588,0.34201166437445296,0.8127237435199723,lebowski,student A,1,wod-train,none
Cut_ins,ADE pre_onset dec1-9,16,-0.1998922973871231,-0.6049766639868418,0.0758180320262909,lebowski,student A,1,wod-train,none
FOD,RFS (rater),78,-0.34354578585319,-0.6234824156629895,-0.09477845606325927,lebowski,student A,1,wod-train,none
FOD,ADE dec1-9,3175,0.6487240195274353,0.5111612869501421,0.8029713728952992,lebowski,student A,1,wod-train,none
FOD,ADE pre_onset dec1-9,252,0.3072207272052765,0.10609381683318739,0.5961613934232715,lebowski,student A,1,wod-train,none
Intersections,RFS (rater),116,-0.3847544853519141,-0.6468801834616519,-0.14006861755516153,lebowski,student A,1,wod-train,none
Intersections,ADE dec1-9,4299,0.595815122127533,0.46307600446463165,0.738032965284794,lebowski,student A,1,wod-train,none
Intersections,ADE pre_onset dec1-9,301,0.10873826593160629,-0.0009094446666639591,0.21067991105683595,lebowski,student A,1,wod-train,none
all,RFS (rater),478,-0.5559320634607542,-0.7047498083621567,-0.4093885384590866,lebowski,student B,1,wod-train,none
all,ADE dec1-9,17389,0.661809504032135,0.593968712160849,0.7321442473301659,lebowski,student B,1,wod-train,none
all,ADE pre_onset dec1-9,1245,0.31293028593063354,0.2026435002734542,0.4406060497225646,lebowski,student B,1,wod-train,none
Pedestrians,RFS (rater),52,-0.2925574223771555,-0.7099257348644332,0.1296601190966088,lebowski,student B,1,wod-train,none
Pedestrians,ADE dec1-9,1637,0.6992231607437134,0.4896128728704821,0.9326090470431063,lebowski,student B,1,wod-train,none
Pedestrians,ADE pre_onset dec1-9,83,0.048720844089984894,-0.10359723768932254,0.2499593012759397,lebowski,student B,1,wod-train,none
Cyclists,RFS (rater),71,-1.0025088058945506,-1.4704445032743727,-0.568523798486269,lebowski,student B,1,wod-train,none
Cyclists,ADE dec1-9,2326,0.8073338866233826,0.6239999780875011,1.0136965027968936,lebowski,student B,1,wod-train,none
Cyclists,ADE pre_onset dec1-9,206,0.5789351463317871,0.2199692441687069,1.0038851677066116,lebowski,student B,1,wod-train,none
Cut_ins,RFS (rater),20,-0.32821766914580996,-0.6612706243694049,-0.04268867305673564,lebowski,student B,1,wod-train,none
Cut_ins,ADE dec1-9,724,0.688293993473053,0.4273375498392602,0.9574497273172967,lebowski,student B,1,wod-train,none
Cut_ins,ADE pre_onset dec1-9,16,-0.09467833489179611,-0.6513452880522784,0.3181396842002869,lebowski,student B,1,wod-train,none
FOD,RFS (rater),78,-0.2782414322136666,-0.5305926200439467,-0.033692983816459784,lebowski,student B,1,wod-train,none
FOD,ADE dec1-9,3175,0.6044462323188782,0.47150394374884363,0.7482072477808652,lebowski,student B,1,wod-train,none
FOD,ADE pre_onset dec1-9,252,0.3594619631767273,0.13947057313325803,0.6786890630486266,lebowski,student B,1,wod-train,none
Intersections,RFS (rater),116,-0.46890167943401695,-0.7528070506607492,-0.20610106873746453,lebowski,student B,1,wod-train,none
Intersections,ADE dec1-9,4299,0.6199793219566345,0.48056187502472103,0.7700634051024495,lebowski,student B,1,wod-train,none
Intersections,ADE pre_onset dec1-9,301,0.31413838267326355,0.09555433348638857,0.6020892844922682,lebowski,student B,1,wod-train,none
all,RFS (rater),478,-2.411831807261909,-2.624607279478856,-2.1985993202476526,lebowski,M-C pair,2,wod-train,none
all,ADE dec1-9,17389,2.5869264602661133,2.5065696814152645,2.6708964618470707,lebowski,M-C pair,2,wod-train,none
all,ADE pre_onset dec1-9,1245,2.13924241065979,1.8299612147798903,2.469903415234307,lebowski,M-C pair,2,wod-train,none
Pedestrians,RFS (rater),52,-2.5739465841799216,-3.2037649418301135,-1.9573547633567507,lebowski,M-C pair,2,wod-train,none
Pedestrians,ADE dec1-9,1637,2.6214122772216797,2.3273775625898834,2.948491425124222,lebowski,M-C pair,2,wod-train,none
Pedestrians,ADE pre_onset dec1-9,83,1.5982333421707153,0.5300641437061131,2.7364632884081863,lebowski,M-C pair,2,wod-train,none
Cyclists,RFS (rater),71,-2.3017141365625435,-2.8587234141482343,-1.7392119087400169,lebowski,M-C pair,2,wod-train,none
Cyclists,ADE dec1-9,2326,2.633591413497925,2.399851636706647,2.8725269624117185,lebowski,M-C pair,2,wod-train,none
Cyclists,ADE pre_onset dec1-9,206,2.7448244094848633,1.7974272097713222,3.768042000280471,lebowski,M-C pair,2,wod-train,none
Cut_ins,RFS (rater),20,-2.565945590028564,-3.58186940259618,-1.499048817973471,lebowski,M-C pair,2,wod-train,none
Cut_ins,ADE dec1-9,724,2.736168622970581,2.4688279663026935,3.0054260215540674,lebowski,M-C pair,2,wod-train,none
Cut_ins,ADE pre_onset dec1-9,16,2.764481782913208,2.1478285074234007,4.156729351390492,lebowski,M-C pair,2,wod-train,none
FOD,RFS (rater),78,-2.357323462544041,-2.9240236616178854,-1.7724392497898376,lebowski,M-C pair,2,wod-train,none
FOD,ADE dec1-9,3175,2.5310146808624268,2.3565081149884572,2.7128173155243815,lebowski,M-C pair,2,wod-train,none
FOD,ADE pre_onset dec1-9,252,2.1666462421417236,1.484076271800521,2.894816892716754,lebowski,M-C pair,2,wod-train,none
Intersections,RFS (rater),116,-2.463188983067577,-2.8899153239648188,-2.0289095204539387,lebowski,M-C pair,2,wod-train,none
Intersections,ADE dec1-9,4299,2.5270450115203857,2.3709992894879988,2.690770861436395,lebowski,M-C pair,2,wod-train,none
Intersections,ADE pre_onset dec1-9,301,1.7764285802841187,1.2730563064321483,2.341614934343793,lebowski,M-C pair,2,wod-train,none
all,RFS (rater),478,-2.9250338207490545,-3.153379998238225,-2.7002593368594074,lebowski,M-C hard,2,wod-train,none
all,ADE dec1-9,17389,4.553676605224609,4.43279923727271,4.679402229769759,lebowski,M-C hard,2,wod-train,none
all,ADE pre_onset dec1-9,1245,4.345660209655762,3.9022096645826307,4.832311906755361,lebowski,M-C hard,2,wod-train,none
Pedestrians,RFS (rater),52,-3.1529402820114787,-3.7990558765106983,-2.5154089960594472,lebowski,M-C hard,2,wod-train,none
Pedestrians,ADE dec1-9,1637,4.333643436431885,3.9715153658845126,4.726645927125911,lebowski,M-C hard,2,wod-train,none
Pedestrians,ADE pre_onset dec1-9,83,4.034615516662598,2.5416414559436347,6.000604418039321,lebowski,M-C hard,2,wod-train,none
Cyclists,RFS (rater),71,-2.8068247161814406,-3.4078650099111623,-2.211560822074353,lebowski,M-C hard,2,wod-train,none
Cyclists,ADE dec1-9,2326,4.385561466217041,4.082582223819772,4.706488723152617,lebowski,M-C hard,2,wod-train,none
Cyclists,ADE pre_onset dec1-9,206,4.830576419830322,3.8453756901735234,6.03566119305624,lebowski,M-C hard,2,wod-train,none
Cut_ins,RFS (rater),20,-3.5084413025035475,-4.395321942773699,-2.556824555283552,lebowski,M-C hard,2,wod-train,none
Cut_ins,ADE dec1-9,724,4.7389936447143555,4.083932160919695,5.378749201054586,lebowski,M-C hard,2,wod-train,none
Cut_ins,ADE pre_onset dec1-9,16,4.087234973907471,3.3677786456214056,5.012250355311802,lebowski,M-C hard,2,wod-train,none
FOD,RFS (rater),78,-2.985400643771011,-3.611420998810989,-2.3279720743213823,lebowski,M-C hard,2,wod-train,none
FOD,ADE dec1-9,3175,4.557437896728516,4.2730897407655775,4.838255256912799,lebowski,M-C hard,2,wod-train,none
FOD,ADE pre_onset dec1-9,252,3.538463592529297,2.85542665866576,4.194761263662875,lebowski,M-C hard,2,wod-train,none
Intersections,RFS (rater),116,-2.893217880528417,-3.3159498397645137,-2.4684972084037216,lebowski,M-C hard,2,wod-train,none
Intersections,ADE dec1-9,4299,4.645338535308838,4.428346241046842,4.878144718138945,lebowski,M-C hard,2,wod-train,none
Intersections,ADE pre_onset dec1-9,301,4.565230846405029,3.6210908675221716,5.6215159434312945,lebowski,M-C hard,2,wod-train,none
all,RFS (rater),478,-2.5469999979982103,-2.7722078759368234,-2.328411077249117,lebowski,M-C uniform,2,wod-train,none
all,ADE dec1-9,17389,2.877124071121216,2.7945000710361416,2.9626061828323236,lebowski,M-C uniform,2,wod-train,none
all,ADE pre_onset dec1-9,1245,2.513637065887451,2.237120384320394,2.806246418166401,lebowski,M-C uniform,2,wod-train,none
Pedestrians,RFS (rater),52,-2.977439633946257,-3.6153674419161357,-2.344611791798132,lebowski,M-C uniform,2,wod-train,none
Pedestrians,ADE dec1-9,1637,2.726148843765259,2.49226623681654,2.973660986112617,lebowski,M-C uniform,2,wod-train,none
Pedestrians,ADE pre_onset dec1-9,83,1.994214653968811,1.1130400068569295,3.242582247773038,lebowski,M-C uniform,2,wod-train,none
Cyclists,RFS (rater),71,-2.492041927027521,-3.0670060470058074,-1.9222906401955555,lebowski,M-C uniform,2,wod-train,none
Cyclists,ADE dec1-9,2326,2.6648683547973633,2.455329732356315,2.883866230459119,lebowski,M-C uniform,2,wod-train,none
Cyclists,ADE pre_onset dec1-9,206,2.7635557651519775,2.2432229672418047,3.3620957241864264,lebowski,M-C uniform,2,wod-train,none
Cut_ins,RFS (rater),20,-2.6783892119165076,-3.8315017326996013,-1.512693734063982,lebowski,M-C uniform,2,wod-train,none
Cut_ins,ADE dec1-9,724,2.7303290367126465,2.44078465904391,3.011777465094036,lebowski,M-C uniform,2,wod-train,none
Cut_ins,ADE pre_onset dec1-9,16,2.262012004852295,1.4404970228672027,3.060881018638611,lebowski,M-C uniform,2,wod-train,none
FOD,RFS (rater),78,-2.567173072300153,-3.1300354194816102,-1.9913889430156881,lebowski,M-C uniform,2,wod-train,none
FOD,ADE dec1-9,3175,2.891709566116333,2.707733314402704,3.075849583190136,lebowski,M-C uniform,2,wod-train,none
FOD,ADE pre_onset dec1-9,252,2.1698222160339355,1.6540948899835348,2.6965346276079196,lebowski,M-C uniform,2,wod-train,none
Intersections,RFS (rater),116,-2.5408035213079723,-2.948122472269035,-2.1298611094229227,lebowski,M-C uniform,2,wod-train,none
Intersections,ADE dec1-9,4299,2.9926490783691406,2.827480757642484,3.166774446547983,lebowski,M-C uniform,2,wod-train,none
Intersections,ADE pre_onset dec1-9,301,2.6449697017669678,2.1272211493121103,3.2375853595579973,lebowski,M-C uniform,2,wod-train,none
all,RFS (rater),478,-0.24550984023964648,-0.3560431073108937,-0.13950008244021958,lebowski,student A,2,wod-train,none
all,ADE dec1-9,17389,0.4648612141609192,0.40766850321709736,0.5251633911161703,lebowski,student A,2,wod-train,none
all,ADE pre_onset dec1-9,1245,0.1686171144247055,0.10313272591017734,0.24356651821532138,lebowski,student A,2,wod-train,none
Pedestrians,RFS (rater),52,-0.2600311306744713,-0.5665122226843214,0.03547680831323876,lebowski,student A,2,wod-train,none
Pedestrians,ADE dec1-9,1637,0.41445648670196533,0.2559701493032247,0.6055901540549217,lebowski,student A,2,wod-train,none
Pedestrians,ADE pre_onset dec1-9,83,0.08257713913917542,0.016390643746774226,0.1542723290835107,lebowski,student A,2,wod-train,none
Cyclists,RFS (rater),71,-0.4014332500438418,-0.6963229149833369,-0.157672266820588,lebowski,student A,2,wod-train,none
Cyclists,ADE dec1-9,2326,0.41273221373558044,0.2789230079741567,0.5810370849996255,lebowski,student A,2,wod-train,none
Cyclists,ADE pre_onset dec1-9,206,0.30614233016967773,0.08139881324721648,0.5569742250533559,lebowski,student A,2,wod-train,none
Cut_ins,RFS (rater),20,-0.008196666047550405,-0.226310250546,0.1875371799207973,lebowski,student A,2,wod-train,none
Cut_ins,ADE dec1-9,724,0.3304955065250397,0.15818860716501204,0.5121666959411068,lebowski,student A,2,wod-train,none
Cut_ins,ADE pre_onset dec1-9,16,-0.198447585105896,-0.6635010242462158,0.08058448433876038,lebowski,student A,2,wod-train,none
FOD,RFS (rater),78,-0.18438559014055692,-0.33967379780226054,-0.04188499031915834,lebowski,student A,2,wod-train,none
FOD,ADE dec1-9,3175,0.48962152004241943,0.3658170527641045,0.6335601289040329,lebowski,student A,2,wod-train,none
FOD,ADE pre_onset dec1-9,252,0.25901636481285095,0.09412552756758331,0.5064137954156771,lebowski,student A,2,wod-train,none
Intersections,RFS (rater),116,-0.1985097824776793,-0.4409248960830449,0.02927372220994216,lebowski,student A,2,wod-train,none
Intersections,ADE dec1-9,4299,0.4753727912902832,0.3597713549555586,0.6022758741301324,lebowski,student A,2,wod-train,none
Intersections,ADE pre_onset dec1-9,301,0.07055968046188354,-0.015457050406634856,0.14912109362042467,lebowski,student A,2,wod-train,none
all,RFS (rater),478,-0.5919420988595265,-0.7424107600150045,-0.4468146260451115,lebowski,student B,2,wod-train,none
all,ADE dec1-9,17389,0.8058666586875916,0.7280096240242432,0.8879667204882038,lebowski,student B,2,wod-train,none
all,ADE pre_onset dec1-9,1245,0.46984192728996277,0.33702985794793106,0.6208333532774736,lebowski,student B,2,wod-train,none
Pedestrians,RFS (rater),52,-0.5098578514908282,-0.9155216784530159,-0.121001122160708,lebowski,student B,2,wod-train,none
Pedestrians,ADE dec1-9,1637,0.7628744840621948,0.5520297891179368,0.9963460671023676,lebowski,student B,2,wod-train,none
Pedestrians,ADE pre_onset dec1-9,83,0.1306595802307129,-0.023873733034988742,0.3297323221573769,lebowski,student B,2,wod-train,none
Cyclists,RFS (rater),71,-1.068392123312041,-1.5323235123528431,-0.6309766816636362,lebowski,student B,2,wod-train,none
Cyclists,ADE dec1-9,2326,0.8589543104171753,0.6291929819375804,1.1349943627869346,lebowski,student B,2,wod-train,none
Cyclists,ADE pre_onset dec1-9,206,0.6648830771446228,0.2767533019793694,1.179050082832888,lebowski,student B,2,wod-train,none
Cut_ins,RFS (rater),20,-0.21812368558223114,-0.5680681697744843,0.08407572192201691,lebowski,student B,2,wod-train,none
Cut_ins,ADE dec1-9,724,0.7357525825500488,0.5029845670112254,0.9741529761954253,lebowski,student B,2,wod-train,none
Cut_ins,ADE pre_onset dec1-9,16,-0.12376222014427185,-0.7033704589394962,0.3034392446279526,lebowski,student B,2,wod-train,none
FOD,RFS (rater),78,-0.40405588283226823,-0.7477122502553522,-0.07775766160680009,lebowski,student B,2,wod-train,none
FOD,ADE dec1-9,3175,0.7940078377723694,0.6377949800354342,0.9678710629449381,lebowski,student B,2,wod-train,none
FOD,ADE pre_onset dec1-9,252,0.5961273312568665,0.3229287170991111,0.9869575327598812,lebowski,student B,2,wod-train,none
Intersections,RFS (rater),116,-0.5991026076896087,-0.8719301982842036,-0.3395511711313114,lebowski,student B,2,wod-train,none
Intersections,ADE dec1-9,4299,0.8131095170974731,0.647117544305411,0.9880405504465433,lebowski,student B,2,wod-train,none
Intersections,ADE pre_onset dec1-9,301,0.28198251128196716,0.13117310301048327,0.4404425600185138,lebowski,student B,2,wod-train,none
